case,metric,candidate,sample_matches,sample_total,full_matches,full_total,bit_matches,bit_total,input_perm,output_perm,notes
ex289,complement_perm_duality,base:aff9_12|aff3_15,46,274,627,65536,571804,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,15:2:5:8:11:14:1:4:7:10:13:0:3:6:9:12,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xfdff
ex289,complement_perm_duality,base:aff9_4|aff3_3,44,274,626,65536,571444,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,3:6:9:12:15:2:5:8:11:14:1:4:7:10:13:0,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:aff9_4|aff3_15,44,274,626,65536,571444,1048576,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,15:2:5:8:11:14:1:4:7:10:13:0:3:6:9:12,full_first_mismatch=x=0x1;xp=0xffef;got=0xffef;pred=0xfdff
ex289,complement_perm_duality,base:aff9_12|aff11_11,44,274,626,65536,571444,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,11:6:1:12:7:2:13:8:3:14:9:4:15:10:5:0,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xffdf
ex289,complement_perm_duality,base:aff9_12|aff11_15,44,274,626,65536,571444,1048576,12:5:14:7:0:9:2:11:4:13:6:15:8:1:10:3,15:10:5:0:11:6:1:12:7:2:13:8:3:14:9:4,full_first_mismatch=x=0x1;xp=0xefff;got=0xdfff;pred=0xfdff
ex289,complement_perm_duality,base:aff15_5|aff15_3,44,274,1066,65536,556672,1048576,5:4:3:2:1:0:15:14:13:12:11:10:9:8:7:6,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,full_first_mismatch=x=0x1;xp=0xffdf;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:aff15_5|aff15_11,44,274,1066,65536,556672,1048576,5:4:3:2:1:0:15:14:13:12:11:10:9:8:7:6,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,full_first_mismatch=x=0x1;xp=0xffdf;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:aff15_1|aff7_7,44,274,1414,65536,563344,1048576,1:0:15:14:13:12:11:10:9:8:7:6:5:4:3:2,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffd;got=0xfffb;pred=0xfdff
ex289,complement_perm_duality,base:aff15_1|aff7_15,44,274,1414,65536,563344,1048576,1:0:15:14:13:12:11:10:9:8:7:6:5:4:3:2,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x1;xp=0xfffd;got=0xfffb;pred=0xfffd
ex289,complement_perm_duality,base:aff15_3|rot4,44,274,1472,65536,557056,1048576,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,4:5:6:7:8:9:10:11:12:13:14:15:0:1:2:3,full_first_mismatch=x=0x1;xp=0xfff7;got=0xfbff;pred=0xfffb
ex289,complement_perm_duality,base:aff15_3|rot12,44,274,1472,65536,557056,1048576,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,12:13:14:15:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x2;xp=0xfffb;got=0xffbf;pred=0xfdff
ex289,complement_perm_duality,base:aff15_11|rot4,44,274,1600,65536,557056,1048576,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,4:5:6:7:8:9:10:11:12:13:14:15:0:1:2:3,full_first_mismatch=x=0x1;xp=0xf7ff;got=0xfbff;pred=0xfffb
ex289,complement_perm_duality,base:aff15_11|rot12,44,274,1600,65536,557056,1048576,11:10:9:8:7:6:5:4:3:2:1:0:15:14:13:12,12:13:14:15:0:1:2:3:4:5:6:7:8:9:10:11,full_first_mismatch=x=0x2;xp=0xfbff;got=0xfbff;pred=0xfdff
ex289,complement_perm_duality,base:aff7_8|aff9_1,43,274,290,65536,563240,1048576,8:15:6:13:4:11:2:9:0:7:14:5:12:3:10:1,1:10:3:12:5:14:7:0:9:2:11:4:13:6:15:8,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0x7fff
ex289,complement_perm_duality,base:aff7_8|aff9_7,43,274,290,65536,563240,1048576,8:15:6:13:4:11:2:9:0:7:14:5:12:3:10:1,7:0:9:2:11:4:13:6:15:8:1:10:3:12:5:14,full_first_mismatch=x=0x1;xp=0xfeff;got=0xfeff;pred=0xffdf
ex289,complement_perm_duality,base:aff9_0|aff15_7,42,274,912,65536,704800,1048576,0:9:2:11:4:13:6:15:8:1:10:3:12:5:14:7,7:6:5:4:3:2:1:0:15:14:13:12:11:10:9:8,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,base:aff15_13|rev,42,274,3276,65536,584256,1048576,13:12:11:10:9:8:7:6:5:4:3:2:1:0:15:14,15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x1;xp=0xdfff;got=0xbfff;pred=0xfffd
ex289,complement_perm_duality,base:aff15_5|aff7_3,42,274,1050,65536,556672,1048576,5:4:3:2:1:0:15:14:13:12:11:10:9:8:7:6,3:10:1:8:15:6:13:4:11:2:9:0:7:14:5:12,full_first_mismatch=x=0x1;xp=0xffdf;got=0xffef;pred=0xffdf
ex289,complement_perm_duality,base:aff15_5|aff7_11,42,274,1050,65536,556672,1048576,5:4:3:2:1:0:15:14:13:12:11:10:9:8:7:6,11:2:9:0:7:14:5:12:3:10:1:8:15:6:13:4,full_first_mismatch=x=0x1;xp=0xffdf;got=0xffef;pred=0xdfff
ex289,complement_perm_duality,base:aff15_13|id,42,274,1322,65536,551248,1048576,13:12:11:10:9:8:7:6:5:4:3:2:1:0:15:14,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,full_first_mismatch=x=0x3;xp=0xcfff;got=0xcfff;pred=0xfff3
ex289,complement_perm_duality,base:aff15_7|rot7,42,274,964,65536,556380,1048576,7:6:5:4:3:2:1:0:15:14:13:12:11:10:9:8,7:8:9:10:11:12:13:14:15:0:1:2:3:4:5:6,full_first_mismatch=x=0x1;xp=0xff7f;got=0xffbf;pred=0xffdf
ex289,complement_perm_duality,base:aff15_7|rot9,42,274,964,65536,556380,1048576,7:6:5:4:3:2:1:0:15:14:13:12:11:10:9:8,9:10:11:12:13:14:15:0:1:2:3:4:5:6:7:8,full_first_mismatch=x=0x1;xp=0xff7f;got=0xffbf;pred=0xff7f
ex289,complement_perm_duality,base:aff15_3|aff9_4,42,274,1874,65536,557056,1048576,3:2:1:0:15:14:13:12:11:10:9:8:7:6:5:4,4:13:6:15:8:1:10:3:12:5:14:7:0:9:2:11,full_first_mismatch=x=0x1;xp=0xfff7;got=0xfbff;pred=0xfffb
