case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex207,ex207_bf16_tan_split_sign_word_h6_first,bf16_tan,tan,split_sign_word_h6_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h6_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h6_first.aig,1,1,30236,22,665192,112.451,split-sign word hi_bits=6 default_mode=first items=65016; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_word_h3_first,bf16_sin,sin,split_sign_word_h3_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h3_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h3_first.aig,1,1,30388,20,607760,44.224,split-sign word hi_bits=3 default_mode=first items=64960; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_word_h4_first,bf16_sin,sin,split_sign_word_h4_first,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h4_first.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h4_first.aig,1,1,27130,21,569730,71.494,split-sign word hi_bits=4 default_mode=first items=64916; curated_active_seed
ex206,ex206_bf16_sin_split_sign_word_h5_first,bf16_sin,sin,split_sign_word_h5_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h5_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h5_first.aig,1,1,27021,22,594462,99.658,split-sign word hi_bits=5 default_mode=first items=64878; archived_low_value_intermediate
ex206,ex206_bf16_sin_split_sign_word_h6_first,bf16_sin,sin,split_sign_word_h6_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_split_sign_word_h6_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_split_sign_word_h6_first.aig,1,1,27642,21,580482,102.703,split-sign word hi_bits=6 default_mode=first items=64880; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m3_s0_manual_bits_15,bf16_log10,log10,sep_fields_e3_m3_s0_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m3_s0_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m3_s0_manual_bits_15.aig,1,1,4475,18,80550,6.490,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=7913; manual formula bits=15; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e4_m3_s0_manual_bits_15,bf16_log10,log10,sep_fields_e4_m3_s0_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e4_m3_s0_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e4_m3_s0_manual_bits_15.aig,1,1,4459,18,80262,6.096,separate fields exp_hi=4 mant_hi=3 sign_hi=0 items=7986; manual formula bits=15; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e3_m2_s0_manual_bits_15,bf16_log10,log10,sep_fields_e3_m2_s0_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e3_m2_s0_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e3_m2_s0_manual_bits_15.aig,1,1,4489,18,80802,5.921,separate fields exp_hi=3 mant_hi=2 sign_hi=0 items=10545; manual formula bits=15; archived_low_value_intermediate
ex205,ex205_bf16_log10_sep_fields_e2_m3_s0_manual_bits_15,bf16_log10,log10,sep_fields_e2_m3_s0_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sep_fields_e2_m3_s0_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sep_fields_e2_m3_s0_manual_bits_15.aig,1,1,4468,19,84892,5.956,separate fields exp_hi=2 mant_hi=3 sign_hi=0 items=7930; manual formula bits=15; archived_low_value_intermediate
ex205,ex205_bf16_log10_hilo3_word_mode_bits_15_bh1,bf16_log10,log10,hilo3_word_mode_bits_15_bh1,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_hilo3_word_mode_bits_15_bh1.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_hilo3_word_mode_bits_15_bh1.aig,1,1,4477,18,80586,6.595,hi_lo split field_mode=False hi_bits=3 default_mode=default_override items=7626; generic hilo word bit overrides bits=15 bit_hi_bits=1 bit_items=8; archived_low_value_intermediate
ex205,ex205_bf16_log10_legacy_sign_exp_mant_case,bf16_log10,log10,legacy_sign_exp_mant_case,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_sign_exp_mant_case.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_sign_exp_mant_case.aig,1,1,4631,18,83358,6.738,legacy bf16_verilog_search sign_exp_mant_case; 32897; curated_active_seed
ex205,ex205_bf16_log10_legacy_exp_mant_pair_case,bf16_log10,log10,legacy_exp_mant_pair_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_exp_mant_pair_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_exp_mant_pair_case.aig,1,1,4415,19,83885,7.273,legacy bf16_verilog_search exp_mant_pair_case; 32641; archived_low_value_intermediate
ex205,ex205_bf16_log10_legacy_exp_mant_delta_pair,bf16_log10,log10,legacy_exp_mant_delta_pair,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_exp_mant_delta_pair.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_exp_mant_delta_pair.aig,1,1,4379,21,91959,7.145,legacy bf16_verilog_search exp_mant_delta_pair; 32897; archived_low_value_intermediate
ex205,ex205_bf16_log10_legacy_positive_default_exp_mant_case,bf16_log10,log10,legacy_positive_default_exp_mant_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_positive_default_exp_mant_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_positive_default_exp_mant_case.aig,1,1,4464,19,84816,6.292,legacy bf16_verilog_search positive_default_exp_mant_case; 32642; default=nan; exceptions=128; archived_low_value_intermediate
ex205,ex205_bf16_log10_legacy_positive_default_exp_mant_delta,bf16_log10,log10,legacy_positive_default_exp_mant_delta,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_positive_default_exp_mant_delta.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_positive_default_exp_mant_delta.aig,1,1,4369,21,91749,6.971,legacy bf16_verilog_search positive_default_exp_mant_delta; 32898; default=nan; exceptions=128; archived_low_value_intermediate
ex205,ex205_bf16_log10_legacy_sign_exp_default_expr_case,bf16_log10,log10,legacy_sign_exp_default_expr_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_sign_exp_default_expr_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_sign_exp_default_expr_case.aig,1,1,4811,19,91409,6.954,"legacy bf16_verilog_search sign_exp_default_expr_case; groups=512; full_default_groups=256; exceptions=32640; defaults=abs_input:254,nan:256,sign_inf:1,sign_zero:1; archived_low_value_intermediate"
ex205,ex205_bf16_log10_sign_exp_default_expr_casez,bf16_log10,log10,sign_exp_default_expr_casez,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_sign_exp_default_expr_casez.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_sign_exp_default_expr_casez.aig,1,1,4764,19,90516,7.664,range-compressed sign-exp default expression groups=2 exceptions=32640 items=32905; archived_low_value_intermediate
ex205,ex205_bf16_log10_legacy_default_expr_exception_case,bf16_log10,log10,legacy_default_expr_exception_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_legacy_default_expr_exception_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_legacy_default_expr_exception_case.aig,1,1,4380,23,100740,9.072,legacy bf16_verilog_search default_expr_exception_case; exceptions=32769; default=nan; matches=32767; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h4_manual_bits_15,bf16_sinh,sinh,default_in_const_excepts_h4_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h4_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h4_manual_bits_15.aig,1,1,2182,16,34912,3.217,default expr in with exception hi_bits=4 items=2706; manual formula bits=15; archived_low_value_intermediate
ex208,ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15,bf16_sinh,sinh,default_in_const_excepts_h3_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15.aig,1,1,2100,16,33600,2.287,default expr in with exception hi_bits=3 items=2702; manual formula bits=15; archived_low_value_intermediate
ex208,ex208_bf16_sinh_sign_exp_default_expr_casez_manual_bits_15,bf16_sinh,sinh,sign_exp_default_expr_casez_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/verilog/ex208_bf16_sinh_sign_exp_default_expr_casez_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex208/aigs/ex208_bf16_sinh_sign_exp_default_expr_casez_manual_bits_15.aig,1,1,2358,17,40086,2.324,range-compressed sign-exp default expression groups=5 exceptions=2416 items=2484; manual formula bits=15; archived_low_value_intermediate
ex209,ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15,bf16_tanh,tanh,default_in_const_excepts_h4_manual_bits_15,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15.aig,1,1,713,14,9982,1.773,default expr in with exception hi_bits=4 items=1390; manual formula bits=15; curated_active_seed
ex209,ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15,bf16_tanh,tanh,default_in_const_excepts_h3_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15.aig,1,1,710,15,10650,1.358,default expr in with exception hi_bits=3 items=1452; manual formula bits=15; archived_low_value_intermediate
ex209,ex209_bf16_tanh_sign_exp_default_expr_casez_manual_bits_15,bf16_tanh,tanh,sign_exp_default_expr_casez_manual_bits_15,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/verilog/ex209_bf16_tanh_sign_exp_default_expr_casez_manual_bits_15.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex209/aigs/ex209_bf16_tanh_sign_exp_default_expr_casez_manual_bits_15.aig,1,1,743,14,10402,4.586,range-compressed sign-exp default expression groups=3 exceptions=33680 items=33970; manual formula bits=15; archived_low_value_intermediate
ex205,ex205_bf16_log10_bitplanes_h2,bf16_log10,log10,bitplanes_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_bitplanes_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_bitplanes_h2.aig,1,1,4456,20,89120,27.324,all output bitplanes hi_bits=2 items=24009; archived_low_value_intermediate
ex205,ex205_bf16_log10_bitplanes_h3,bf16_log10,log10,bitplanes_h3,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_bitplanes_h3.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_bitplanes_h3.aig,1,1,4465,17,75905,28.097,all output bitplanes hi_bits=3 items=20103; curated_active_seed
ex205,ex205_bf16_log10_bitplanes_h4,bf16_log10,log10,bitplanes_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_bitplanes_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_bitplanes_h4.aig,1,1,4612,22,101464,29.371,all output bitplanes hi_bits=4 items=23223; archived_low_value_intermediate
ex205,ex205_bf16_log10_bdd_all_exp,bf16_log10,log10,bdd_all_exp,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_bdd_all_exp.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_bdd_all_exp.aig,1,1,4688,23,107824,5.663,full-output BDD order=exp nodes=6584; archived_low_value_intermediate
ex205,ex205_bf16_log10_bdd_all_mant,bf16_log10,log10,bdd_all_mant,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_bdd_all_mant.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_bdd_all_mant.aig,1,1,13203,26,343278,9.240,full-output BDD order=mant nodes=10677; archived_low_value_intermediate
ex205,ex205_bf16_log10_bdd_all_sem,bf16_log10,log10,bdd_all_sem,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/verilog/ex205_bf16_log10_bdd_all_sem.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex205/aigs/ex205_bf16_log10_bdd_all_sem.aig,1,1,4332,23,99636,5.342,full-output BDD order=sem nodes=5663; archived_low_value_intermediate
ex207,ex207_bf16_tan_odd_pos_fullword_h2,bf16_tan,tan,odd_pos_fullword_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h2.aig,1,1,34091,21,715911,29.230,positive-domain full word with odd sign flip hi_bits=2 items=32511; archived_low_value_intermediate
ex207,ex207_bf16_tan_odd_pos_fullword_h5,bf16_tan,tan,odd_pos_fullword_h5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h5.aig,1,1,29742,22,654324,47.459,positive-domain full word with odd sign flip hi_bits=5 items=32507; curated_active_seed
ex207,ex207_bf16_tan_odd_pos_fullword_h6,bf16_tan,tan,odd_pos_fullword_h6,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h6.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h6.aig,1,1,30580,21,642180,59.886,positive-domain full word with odd sign flip hi_bits=6 items=32508; curated_active_seed
ex207,ex207_bf16_tan_hilo5_word_mode,bf16_tan,tan,hilo5_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo5_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo5_word_mode.aig,1,1,34837,22,766414,97.028,hi_lo split field_mode=False hi_bits=5 default_mode=default_override items=65014; archived_low_value_intermediate
ex207,ex207_bf16_tan_hilo6_word_mode,bf16_tan,tan,hilo6_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo6_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo6_word_mode.aig,1,1,34239,22,753258,122.003,hi_lo split field_mode=False hi_bits=6 default_mode=default_override items=65016; archived_low_value_intermediate
ex207,ex207_bf16_tan_hilo5_field_mode,bf16_tan,tan,hilo5_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo5_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo5_field_mode.aig,1,1,33208,23,763784,96.806,hi_lo split field_mode=True hi_bits=5 default_mode=default_override items=65014; archived_low_value_intermediate
ex207,ex207_bf16_tan_hilo6_field_mode,bf16_tan,tan,hilo6_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_hilo6_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_hilo6_field_mode.aig,1,1,36595,24,878280,156.100,hi_lo split field_mode=True hi_bits=6 default_mode=default_override items=65016; archived_low_value_intermediate
ex207,ex207_bf16_tan_split_sign_sep_fields_e3_m5_s3,bf16_tan,tan,split_sign_sep_fields_e3_m5_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_sep_fields_e3_m5_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_sep_fields_e3_m5_s3.aig,1,1,32647,22,718234,63.974,split-sign separate fields exp_hi=3 mant_hi=5 sign_hi=3 items=106567; archived_low_value_intermediate
ex207,ex207_bf16_tan_split_sign_sep_fields_e4_m4_s3,bf16_tan,tan,split_sign_sep_fields_e4_m4_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_sep_fields_e4_m4_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_sep_fields_e4_m4_s3.aig,1,1,30632,22,673904,50.355,split-sign separate fields exp_hi=4 mant_hi=4 sign_hi=3 items=106463; archived_low_value_intermediate
ex207,ex207_bf16_tan_sep_fields_e3_m5_s3,bf16_tan,tan,sep_fields_e3_m5_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_sep_fields_e3_m5_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_sep_fields_e3_m5_s3.aig,1,1,33127,23,761921,83.499,separate fields exp_hi=3 mant_hi=5 sign_hi=3 items=106567; archived_low_value_intermediate
ex206,ex206_bf16_sin_odd_pos_fullword_h3,bf16_sin,sin,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_h3.aig,1,1,29924,21,628404,29.559,positive-domain full word with odd sign flip hi_bits=3 items=32318; archived_low_value_intermediate_after_reregister
