domain,case,solution_role,solution_rank,bundle,bundle_path,candidate_id,is_current_best,area,delay,adp,reference_adp,ratio_to_reference,gap_to_reference,within_1p5_reference,beats_reference,candidate_target,candidate_count,candidate_insufficient,candidate_shortfall_reason,method_signature,hypothesis,function_guess,variant,classification,selection_reason,curated_verilog_path,curated_aig_path,curated_metadata_path,aig_sha256,verilog_sha256,source_kind,source_run,source_csv,source_verilog_path,source_aig_path,source_evaluate_log,notes
bf16,ex201,backend_candidate,4,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1,0,1633,15,24495,16300,1.502761,6758,0,0,6,4,1,valid distinct non-current frontend candidates below target count,ex201|shared_bf16_exp2_field_shell|sep_fields_e3_m3_s0_bits_2_3_bh1|shared sign_exp special/default shell; bit2/bit3 residual grouped separately|yosys_abc_g_AND_aigmap|DAZ_exp2_BF16_RNE_FTZ_canonical_NaN|source_level_output_grouping,bf16_exp2,,separate output fields plus paired low-bit predicates,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex201/verilog/ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex201/aigs/ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex201/metadata/ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1.json,bdce1198de34e2c461e89802b50f73840bb8eee78214ba4f856e96ccd89da96d,cd891a275cafe0303bd9a1e02f2e9e37bbf2fca8a36d18c7aeccf411315ba4df,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-exp-log-r94/candidates.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex201/verilog/ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex201/aigs/ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex201/logs/ex201_r94_sep_fields_e3_m3_s0_bits_2_3_bh1.evaluate.py.log,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=3122; sep bit overrides bits=2_3 bit_hi_bits=1 bit_items=2338; official evaluate.py OK; runtime_sec=2.211
bf16,ex201,current_best,1,ex200_ex219_current,student/new_seeds/bf16/ex200_ex219_current,ex201_bf16_exp2_hilo3_field_mode_bits_3_bh1,1,1647,14,23058,16300,1.414601,6758,1,0,6,4,1,valid distinct non-current frontend candidates below target count,ex201|frontend|current,bf16_exp2,,hilo3_field_mode_bits_3_bh1,frontend_verified,current_best,student/new_seeds/bf16/ex200_ex219_current/ex201/verilog/ex201_bf16_exp2_hilo3_field_mode_bits_3_bh1.v,student/new_seeds/bf16/ex200_ex219_current/ex201/aigs/ex201_bf16_exp2_hilo3_field_mode_bits_3_bh1.aig,student/new_seeds/bf16/ex200_ex219_current/ex201/metadata/ex201_bf16_exp2_hilo3_field_mode_bits_3_bh1.json,c68e8bd04c130ae5da6257abf302ccdaf8efedffffdd18171cccd250864649e3,a8028068c9ea871c11656de01dcde3d4b6d88c7815c1a3eeaf97980326a4a53a,frontend_best_registry,ex200_ex219_current,student/frontend_campaigns/frontend_best_registry.csv,student/seeds/bf16/ex200_ex219_current/ex201/verilog/ex201_bf16_exp2_hilo3_field_mode_bits_3_bh1.v,student/seeds/bf16/ex200_ex219_current/ex201/aigs/ex201_bf16_exp2_hilo3_field_mode_bits_3_bh1.aig,,auto-indexed from student/runs frontend summary
bf16,ex202,backend_candidate,1,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex202_bf16_exp10_hilo3_field_mode_formula_bits_14,0,3488,16,55808,43344,1.287560,12304,1,0,6,4,1,valid distinct non-current frontend candidates below target count,bf16_exp10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,hilo3_field_mode_formula_bits_14,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/verilog/ex202_bf16_exp10_hilo3_field_mode_formula_bits_14.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_bf16_exp10_hilo3_field_mode_formula_bits_14.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/metadata/ex202_bf16_exp10_hilo3_field_mode_formula_bits_14.json,dd5c9338fcb8fbfec0fa3bbcf9e19a1e46d394bd459de64238cec02de262b66d,1f32686b1e3013aa29115ef0012b820b7f437991e2fd3f67036ddcb15d37c2da,student_runs,ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex202/verilog/ex202_bf16_exp10_hilo3_field_mode_formula_bits_14.v,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex202/aigs/ex202_bf16_exp10_hilo3_field_mode_formula_bits_14.aig,,hi_lo split field_mode=True hi_bits=3 default_mode=default_override items=2592; formula bit overrides bits=14 bit_items=1
bf16,ex202,backend_candidate,2,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex202_bf16_exp10_sep_fields_e3_m3_s0,0,3491,16,55856,43344,1.288667,12304,1,0,6,4,1,valid distinct non-current frontend candidates below target count,bf16_exp10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,sep_fields_e3_m3_s0,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/verilog/ex202_bf16_exp10_sep_fields_e3_m3_s0.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_bf16_exp10_sep_fields_e3_m3_s0.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/metadata/ex202_bf16_exp10_sep_fields_e3_m3_s0.json,5ff2c443fb9055c0ed64b084089074be66d77e82194cafa0d420d29985b6185e,7ddb8990cc8c90a60572ea974d722c3c4197f5eea26d9aedce1e1e79b88e4801,student_runs,ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex202/verilog/ex202_bf16_exp10_sep_fields_e3_m3_s0.v,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex202/aigs/ex202_bf16_exp10_sep_fields_e3_m3_s0.aig,,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=3402
bf16,ex202,backend_candidate,3,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4,0,3493,16,55888,43344,1.289406,12304,1,0,6,4,1,valid distinct non-current frontend candidates below target count,bf16_exp10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,hilo3_field_mode_bits_14_15_bh4,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/verilog/ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/metadata/ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4.json,f6bbeb7d1b34a5cf47ff13d249edb881d2aa33e42f5baacdb56c94105c615973,e9e6375cb82354de3297fcd4dbc0658ec32ba72c10de0bab96f97f0bb0408f44,student_runs,ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex202/verilog/ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4.v,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex202/aigs/ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4.aig,,hilo3 field mode base with bit overrides bits=14_15 bit_hi_bits=4 items=2629
bf16,ex202,backend_candidate,4,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15,0,3486,17,59262,43344,1.367248,12304,1,0,6,4,1,valid distinct non-current frontend candidates below target count,ex202|bf16_exp10_compact_formula_residual|sep_fields_e3_m3_s0_formula_bits_14_15|shared field tables; formula residual for exponent-msb/sign|yosys_abc_g_AND_aigmap|DAZ_exp10_BF16_RNE_FTZ_canonical_NaN|source_level_output_grouping,bf16_exp10,,separate output fields with hand formula for bit14 and constant sign bit,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/verilog/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/metadata/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.json,945701f6b73bee5a75abcbb7c172bf6dbf41318bb7281418f24f8e5551ebf705,569dee6f5be384228ee47ffbe1b3368f6a4d05f65a85f0d82ae8615cea6b5218,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-exp-log-r94/candidates.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex202/verilog/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex202/aigs/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex202/logs/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.evaluate.py.log,separate fields exp_hi=3 mant_hi=3 sign_hi=0 items=3402; formula bit overrides bits=14_15 bit_items=2; official evaluate.py OK; runtime_sec=2.762
bf16,ex202,current_best,1,ex200_ex219_current,student/new_seeds/bf16/ex200_ex219_current,ex202_bf16_exp10_sep_fields_e3_m3_s0_bits_14_15_bh4,1,3478,16,55648,43344,1.283869,12304,1,0,6,4,1,valid distinct non-current frontend candidates below target count,ex202|frontend|current,bf16_exp10,,sep_fields_e3_m3_s0_bits_14_15_bh4,frontend_verified,current_best,student/new_seeds/bf16/ex200_ex219_current/ex202/verilog/ex202_bf16_exp10_sep_fields_e3_m3_s0_bits_14_15_bh4.v,student/new_seeds/bf16/ex200_ex219_current/ex202/aigs/ex202_bf16_exp10_sep_fields_e3_m3_s0_bits_14_15_bh4.aig,student/new_seeds/bf16/ex200_ex219_current/ex202/metadata/ex202_bf16_exp10_sep_fields_e3_m3_s0_bits_14_15_bh4.json,f57188285096e1bb9aa740c05948d3c26b25f072c1fadb11e72042fb5cf22ced,16a15e83124b1968b787162c979f54f8376ac9294017cd3f13ad352203d9eeab,frontend_best_registry,ex200_ex219_current,student/frontend_campaigns/frontend_best_registry.csv,student/seeds/bf16/ex200_ex219_current/ex202/verilog/ex202_bf16_exp10_sep_fields_e3_m3_s0_bits_14_15_bh4.v,student/seeds/bf16/ex200_ex219_current/ex202/aigs/ex202_bf16_exp10_sep_fields_e3_m3_s0_bits_14_15_bh4.aig,,auto-indexed from student/runs frontend summary
bf16,ex203,backend_candidate,1,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla,0,4571,17,77707,56948,1.364526,20300,1,0,6,4,1,valid distinct non-current frontend candidates below target count,bf16_log,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sep_fields_e3_m3_s2_bits_14_pla,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/verilog/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/metadata/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla.json,f711fdfc7714f5a43726844384bd96277a262fcb498944c66d3ab549c9908a77,6501a8839d38ff7b2a32e263ad49e468551f86c02604ce44eff365284658ba94,student_runs,ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex203/verilog/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla.v,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex203/aigs/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla.aig,,separate fields exp_hi=3 mant_hi=3 sign_hi=2 items=7941; sep bit overrides bits=14 bit_hi_bits=pla bit_items=7
bf16,ex203,backend_candidate,2,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex203_bf16_log_sep_fields_e2_m3_s3,0,4584,17,77928,56948,1.368406,20300,1,0,6,4,1,valid distinct non-current frontend candidates below target count,bf16_log,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,sep_fields_e2_m3_s3,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/verilog/ex203_bf16_log_sep_fields_e2_m3_s3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_bf16_log_sep_fields_e2_m3_s3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/metadata/ex203_bf16_log_sep_fields_e2_m3_s3.json,d809ea281bc5dbb181c0349c222d7e1d885f4b46952eea51a585fb03af92caae,5b91063914cbcc08e7b897b46ba606bed3556a307164cf09c9c1702f601cd5b0,student_runs,ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex203/verilog/ex203_bf16_log_sep_fields_e2_m3_s3.v,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex203/aigs/ex203_bf16_log_sep_fields_e2_m3_s3.aig,,separate fields exp_hi=2 mant_hi=3 sign_hi=3 items=7963
bf16,ex203,backend_candidate,3,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2,0,4610,17,78370,56948,1.376168,20300,1,0,6,4,1,valid distinct non-current frontend candidates below target count,ex203|bf16_log_grouped_output_residual|sep_fields_e3_m3_s2_bits_13_14_bh2|shared sign/exp/mant tables; selected bit13/bit14 predicates|yosys_abc_g_AND_aigmap|DAZ_ln_BF16_RNE_FTZ_canonical_NaN|source_level_output_grouping,bf16_log,,current-style separated fields with an additional grouped bit13 residual,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/verilog/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/metadata/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.json,8819512bb99a4c2014912481527080c8d3ab9549eacfad4507b833f432b9ba69,bd1ba40d74e9d402ffa8eeeeb2c67d6f0e6c66aafea9502986c571406ad4e562,frontend_campaign_shard,frontend_bf16_unknown_struct_round94_20260614_0552,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-exp-log-r94/candidates.csv,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex203/verilog/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex203/aigs/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-exp-log-r94/ex203/logs/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.evaluate.py.log,separate fields exp_hi=3 mant_hi=3 sign_hi=2 items=7941; sep bit overrides bits=13_14 bit_hi_bits=2 bit_items=93; official evaluate.py OK; runtime_sec=5.629
bf16,ex203,backend_candidate,4,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex203_bf16_log_hilo3_word_mode_bits_14_bh3,0,4617,17,78489,56948,1.378257,20300,1,0,6,4,1,valid distinct non-current frontend candidates below target count,bf16_log,bf16_log,DAZ + ln(x) + BF16 RNE + FTZ + canonical NaN,hilo3_word_mode_bits_14_bh3,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/verilog/ex203_bf16_log_hilo3_word_mode_bits_14_bh3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_bf16_log_hilo3_word_mode_bits_14_bh3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/metadata/ex203_bf16_log_hilo3_word_mode_bits_14_bh3.json,f3dbcb5b1dec526b864ff724d76802820eadfc7ebbfeebbfd6b2bd330107c085,b6ec135d89272302192ee90d084868eef529d9144df2c695f35f3613c7d93989,student_runs,ex201_ex204_frontend_semantic_continue_20260605_1732,student/runs/bf16/ex200_ex219_current/results/candidates.csv,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex203/verilog/ex203_bf16_log_hilo3_word_mode_bits_14_bh3.v,student/work/ex201_ex204_frontend_semantic_continue_20260605_1732/ex203/aigs/ex203_bf16_log_hilo3_word_mode_bits_14_bh3.aig,,hilo3 word mode base with bit overrides bits=14 bit_hi_bits=3 items=7676
bf16,ex203,current_best,1,ex200_ex219_current,student/new_seeds/bf16/ex200_ex219_current,ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_bh2,1,4544,17,77248,56948,1.356466,20300,1,0,6,4,1,valid distinct non-current frontend candidates below target count,ex203|frontend|current,bf16_log,,sep_fields_e3_m3_s2_bits_14_bh2,frontend_verified,current_best,student/new_seeds/bf16/ex200_ex219_current/ex203/verilog/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_bh2.v,student/new_seeds/bf16/ex200_ex219_current/ex203/aigs/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_bh2.aig,student/new_seeds/bf16/ex200_ex219_current/ex203/metadata/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_bh2.json,0e432877acf2234c35aa6317d5e91eb563a45ec36aff6c17557cba2608e2a7a3,27bb6fe4e7b34f529dfd7eed6c66d1eccd00dbb4fda41f73bd888f65eded5839,frontend_best_registry,ex200_ex219_current,student/frontend_campaigns/frontend_best_registry.csv,student/seeds/bf16/ex200_ex219_current/ex203/verilog/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_bh2.v,student/seeds/bf16/ex200_ex219_current/ex203/aigs/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_bh2.aig,,auto-indexed from student/runs frontend summary
bf16,ex204,backend_candidate,1,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates,0,1510,17,25670,15180,1.691041,9396,0,0,6,6,0,,ex204|bf16_log2_arithbase_delta_correction|mantissa_hilo_grouped_lut|shared exponent/mantissa delta base plus selected output-bit correction|yosys_abc_g_gates|DAZ+log2+BF16_RNE+FTZ+canonical_NaN|grouped word output with selected-bit overrides,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,,abc_g_gates,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/verilog/ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/metadata/ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates.json,94decc4c2f53846a18cfab7187632295a64779e4db13a345f34e039b53fcce8e,04993508a2c29928d2a8b2c35a9f0fb2c3c437079180ad859bfc0969a1231dd5,frontend_campaign_shard,ex200_ex299_frontend_parallel_shared_20260612_1422,student/frontend_campaigns/campaigns/ex200_ex299_frontend_parallel_shared_20260612_1422/agent_shards/bf16-agent/candidates.csv,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/bf16-agent/ex204/verilog/ex204_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3.v,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/bf16-agent/ex204/aigs/ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates.aig,,Yosys abc gate set gates
bf16,ex204,backend_candidate,2,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig,0,1511,17,25687,15180,1.692161,9396,0,0,6,6,0,,ex204|bf16_log2_arithbase_selected_bit_replay|arithbase_delta_hilo3_bits_11_14_source_replay|shared exponent/mantissa arithmetic base plus selected bit formulas|abc_g_aig|DAZ+log2+BF16_RNE+FTZ+canonical_NaN|grouped word with selected-bit overrides,bf16_log2_arithbase_selected_bit_replay,,arithbase_delta_hilo3_bits_11_14_replay+abc_g_aig,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/verilog/ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/metadata/ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig.json,af68295d5751c44ac4a58eac0806259102c50493769fb8232cabb6754d9305b0,04993508a2c29928d2a8b2c35a9f0fb2c3c437079180ad859bfc0969a1231dd5,frontend_campaign_shard,ex200_ex299_frontend_refgap_round8_20260612_1826,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round8_20260612_1826/agent_shards/mixed-r8/candidates.csv,student/work/ex200_ex299_frontend_parallel_shared_20260612_1422/bf16-agent/ex204/verilog/ex204_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_bh3.v,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex204/aigs/ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round8_20260612_1826/mixed-r8/ex204/official_eval/ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig.evaluate.py.log,source replay runtime_sec=4.304
bf16,ex204,backend_candidate,3,ex200_ex219_backend_candidates_20260614_2011,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011,ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig,0,1511,17,25687,15180,1.692161,9396,0,0,6,6,0,,ex204|bf16_log2_arithbase_selected_bit_minimal|round24 arithmetic-base hilo3 with only bit11 truth-derived correction|shared exponent base plus one selected output-bit table|abc_g_aig|abc_xf_official_evaluate|grouped word output,bf16_log2_arithbase_selected_bit_minimal,,round24 arithmetic-base hilo3 with only bit11 truth-derived correction,frontend_verified,backend_start_diverse_noncurrent,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/verilog/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/metadata/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig.json,8cb55ee19c925da803c189a324b6a20f5a095f86e34fbdeaf5665df8f6082022,3670d977d2a83ce3d7ea3e80a6e1eda95ca5bfc13822dacd4e24fb19310b01f0,frontend_campaign_shard,frontend_gt15_bf16_unknown_round95_20260614_0627,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-log-tight-r95/candidates.csv,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-log-tight-r95/ex204/verilog/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-log-tight-r95/ex204/aigs/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-log-tight-r95/ex204/logs/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig.evaluate.py.log,log2 arithmetic base delta_mode=hilo3 items=8591 bit_overrides=11 bit_items=33; official evaluate.py OK; tests whether bit14 override is the only delay-critical output
