case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,notes,source_run
ex206,ex206_bf16_sin_odd_pos_fullword_expnan_h5,bf16_sin,sin,odd_pos_fullword_expnan_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_odd_pos_fullword_expnan_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_odd_pos_fullword_expnan_h5.aig,1,1,26679,24,640296,539049,1.187825,1,0,positive-domain full word with odd sign flip hi_bits=5 items=32386; NaN special simplified to exp==255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_hilo4_word_mode_bits_15_14_bh3,bf16_sin,sin,hilo4_word_mode_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_14_bh3.aig,1,1,30728,21,645288,539049,1.197086,1,0,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=64718; generic hilo word bit overrides bits=15_14 bit_hi_bits=3 bit_items=15767; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_delta_pair_first_hilo3,bf16_sin,sin,delta_pair_first_hilo3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_delta_pair_first_hilo3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_delta_pair_first_hilo3.aig,1,1,29536,22,649792,539049,1.205441,1,0,delta pair base_policy=first delta_mode=hilo3 items=32572; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_hilo3_word_mode,bf16_sin,sin,hilo3_word_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo3_word_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo3_word_mode.aig,1,1,33033,20,660660,539049,1.225603,1,0,hi_lo split field_mode=False hi_bits=3 default_mode=default_override items=64636; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3,bf16_sin,sin,sep_fields_e3_m3_s3_bits_15_14_bh3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3_bits_15_14_bh3.aig,1,1,30274,22,666028,539049,1.235561,1,0,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=93803; sep bit overrides bits=15_14 bit_hi_bits=3 bit_items=15767; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_sep_fields_e3_m3_s3,bf16_sin,sin,sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e3_m3_s3.aig,1,1,30311,22,666842,539049,1.237071,1,0,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=93803; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_hilo4_word_mode_bits_15_pla,bf16_sin,sin,hilo4_word_mode_bits_15_pla,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo4_word_mode_bits_15_pla.aig,1,1,32015,21,672315,539049,1.247224,1,0,hi_lo split field_mode=False hi_bits=4 default_mode=default_override items=64718; generic hilo word bit overrides bits=15 bit_hi_bits=pla bit_items=5539; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_legacy_exp_mant_pair_case,bf16_sin,sin,legacy_exp_mant_pair_case,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_legacy_exp_mant_pair_case.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_legacy_exp_mant_pair_case.aig,1,1,30927,22,680394,539049,1.262212,1,0,legacy bf16_verilog_search exp_mant_pair_case; 32514; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_default_in_excepts_h3,bf16_sin,sin,default_in_excepts_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_default_in_excepts_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_default_in_excepts_h3.aig,1,1,32779,21,688359,539049,1.276988,1,0,default expr in with exception hi_bits=3 items=33240; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_hilo3_field_mode,bf16_sin,sin,hilo3_field_mode,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_hilo3_field_mode.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_hilo3_field_mode.aig,1,1,33125,21,695625,539049,1.290467,1,0,hi_lo split field_mode=True hi_bits=3 default_mode=default_override items=64636; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex206,ex206_bf16_sin_sep_fields_e4_m3_s3,bf16_sin,sin,sep_fields_e4_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/verilog/ex206_bf16_sin_sep_fields_e4_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex206/aigs/ex206_bf16_sin_sep_fields_e4_m3_s3.aig,1,1,30585,23,703455,539049,1.304993,1,0,separate fields exp_hi=4 mant_hi=3 sign_hi=3 items=95621; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h4,bf16_tan,tan,odd_pos_fullword_expflip_h4,student/seeds/bf16/ex200_ex219_current/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h4.v,student/seeds/bf16/ex200_ex219_current/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h4.aig,1,1,29873,21,627333,627817,0.999229,1,1,positive-domain full word with odd sign flip hi_bits=4 items=32509; sign flip simplified to exp!=255; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_mixed_h5_h6special,bf16_tan,tan,split_sign_word_mixed_h5_h6special,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_mixed_h5_h6special.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_h5_h6special.aig,1,1,30193,21,634053,627817,1.009933,1,0,"split-sign word mixed policy=h5_h6special choices={5: 506, 6: 2} items=65012; curated_active_seed",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_mixed_minscore_tieh5,bf16_tan,tan,split_sign_word_mixed_minscore_tieh5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_mixed_minscore_tieh5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_minscore_tieh5.aig,1,1,30193,21,634053,627817,1.009933,1,0,"split-sign word mixed policy=minscore_tieh5 choices={5: 506, 6: 2} items=65012; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h5,bf16_tan,tan,split_sign_word_h5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h5.aig,1,1,30217,21,634557,627817,1.010736,1,0,split-sign word hi_bits=5 items=65014; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h4_first,bf16_tan,tan,split_sign_word_h4_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h4_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h4_first.aig,1,1,30306,21,636426,627817,1.013713,1,0,split-sign word hi_bits=4 default_mode=first items=65022; curated_active_seed; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_h6,bf16_tan,tan,odd_pos_fullword_h6,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h6.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h6.aig,1,1,30580,21,642180,627817,1.022878,1,0,positive-domain full word with odd sign flip hi_bits=6 items=32508; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h5_first,bf16_tan,tan,split_sign_word_h5_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h5_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h5_first.aig,1,1,30846,21,647766,627817,1.031775,1,0,split-sign word hi_bits=5 default_mode=first items=65020; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_h5,bf16_tan,tan,odd_pos_fullword_h5,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h5.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h5.aig,1,1,29742,22,654324,627817,1.042221,1,0,positive-domain full word with odd sign flip hi_bits=5 items=32507; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h6,bf16_tan,tan,odd_pos_fullword_expflip_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h6.aig,1,1,29791,22,655402,627817,1.043938,1,0,positive-domain full word with odd sign flip hi_bits=6 default_mode=mode items=32508; sign flip simplified to exp!=255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_h4_first,bf16_tan,tan,odd_pos_fullword_h4_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h4_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h4_first.aig,1,1,29899,22,657778,627817,1.047723,1,0,positive-domain full word with odd sign flip hi_bits=4 default_mode=first items=32511; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_h4,bf16_tan,tan,odd_pos_fullword_h4,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h4.v,student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h4.aig,1,1,29941,22,658702,627817,1.049194,1,0,positive-domain full word with odd sign flip hi_bits=4 items=32509; curated_active_seed,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_mixed_h5_h4special,bf16_tan,tan,split_sign_word_mixed_h5_h4special,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_mixed_h5_h4special.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_h5_h4special.aig,1,1,30048,22,661056,627817,1.052944,1,0,"split-sign word mixed policy=h5_h4special choices={5: 504, 4: 4} items=65018; archived_low_value_intermediate",ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h6,bf16_tan,tan,split_sign_word_h6,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h6.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h6.aig,1,1,30236,22,665192,627817,1.059532,1,0,split-sign word hi_bits=6 items=65016; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h6_first,bf16_tan,tan,split_sign_word_h6_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h6_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h6_first.aig,1,1,30236,22,665192,627817,1.059532,1,0,split-sign word hi_bits=6 default_mode=first items=65016; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h4,bf16_tan,tan,split_sign_word_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h4.aig,1,1,30308,22,666776,627817,1.062055,1,0,split-sign word hi_bits=4 items=65018; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_expnan_h4,bf16_tan,tan,odd_pos_fullword_expnan_h4,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expnan_h4.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expnan_h4.aig,1,1,30600,22,673200,627817,1.072287,1,0,positive-domain full word with odd sign flip hi_bits=4 items=32509; NaN special simplified to exp==255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_sep_fields_e4_m4_s3,bf16_tan,tan,split_sign_sep_fields_e4_m4_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_sep_fields_e4_m4_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_sep_fields_e4_m4_s3.aig,1,1,30632,22,673904,627817,1.073408,1,0,split-sign separate fields exp_hi=4 mant_hi=4 sign_hi=3 items=106463; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h4_first,bf16_tan,tan,odd_pos_fullword_expflip_h4_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h4_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h4_first.aig,1,1,30659,22,674498,627817,1.074354,1,0,positive-domain full word with odd sign flip hi_bits=4 default_mode=first items=32511; sign flip simplified to exp!=255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h3,bf16_tan,tan,split_sign_word_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h3.aig,1,1,34160,20,683200,627817,1.088215,1,0,split-sign word hi_bits=3 items=65020; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_word_h3_first,bf16_tan,tan,split_sign_word_h3_first,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_word_h3_first.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_word_h3_first.aig,1,1,34160,20,683200,627817,1.088215,1,0,split-sign word hi_bits=3 default_mode=first items=65024; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_expflip_h5,bf16_tan,tan,odd_pos_fullword_expflip_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expflip_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expflip_h5.aig,1,1,29757,23,684411,627817,1.090144,1,0,positive-domain full word with odd sign flip hi_bits=5 items=32507; sign flip simplified to exp!=255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_expnan_h5,bf16_tan,tan,odd_pos_fullword_expnan_h5,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_expnan_h5.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_expnan_h5.aig,1,1,30488,23,701224,627817,1.116924,1,0,positive-domain full word with odd sign flip hi_bits=5 items=32507; NaN special simplified to exp==255; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_h2,bf16_tan,tan,odd_pos_fullword_h2,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h2.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h2.aig,1,1,34091,21,715911,627817,1.140318,1,0,positive-domain full word with odd sign flip hi_bits=2 items=32511; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_sep_fields_e3_m3_s3,bf16_tan,tan,sep_fields_e3_m3_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_sep_fields_e3_m3_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_sep_fields_e3_m3_s3.aig,1,1,34193,21,718053,627817,1.143730,1,0,separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=105689; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_split_sign_sep_fields_e3_m5_s3,bf16_tan,tan,split_sign_sep_fields_e3_m5_s3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_split_sign_sep_fields_e3_m5_s3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_split_sign_sep_fields_e3_m5_s3.aig,1,1,32647,22,718234,627817,1.144018,1,0,split-sign separate fields exp_hi=3 mant_hi=5 sign_hi=3 items=106567; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
ex207,ex207_bf16_tan_odd_pos_fullword_h3,bf16_tan,tan,odd_pos_fullword_h3,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/verilog/ex207_bf16_tan_odd_pos_fullword_h3.v,student/archive/cleanup_20260606/ex205_ex209_frontend_bf16_semantic_20260606_0946_low_value_intermediates/student/work/ex205_ex209_frontend_bf16_semantic_20260606_0946/ex207/aigs/ex207_bf16_tan_odd_pos_fullword_h3.aig,1,1,34518,21,724878,627817,1.154601,1,0,positive-domain full word with odd sign flip hi_bits=3 items=32510; archived_low_value_intermediate,ex205_ex209_frontend_bf16_semantic_20260606_0946
