case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex218,bf16,mixed-r26,ex218_r26_bf16_recip_cube_delta_pair_mode_hilo4_bits_8_15_bh2_abc_g_gates,bf16_reciprocal_cube_delta_selected_bits_gateflow,delta_pair_mode_hilo4_bits_8_15_bh2,ex218|bf16_reciprocal_cube_delta_selected_bits_gateflow|mode-hilo4 delta with selected bit8/15 recut|shared delta pair plus selected sign/mantissa predicates|abc_g_gates|DAZ_reciprocal_cube_BF16_RNE_FTZ|grouped word output,mode-hilo4 delta with selected bit8/15 recut,shared delta pair plus selected sign/mantissa predicates,abc_g_gates,DAZ_reciprocal_cube_BF16_RNE_FTZ,grouped word output,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/verilog/ex218_r26_bf16_recip_cube_delta_pair_mode_hilo4_bits_8_15_bh2.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/aigs/ex218_r26_bf16_recip_cube_delta_pair_mode_hilo4_bits_8_15_bh2_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/logs/ex218_r26_bf16_recip_cube_delta_pair_mode_hilo4_bits_8_15_bh2_abc_g_gates.evaluate.py.log,1,1,598,15,8970,5941,3222,0,0,delta pair base_policy=mode delta_mode=hilo4 items=11141; generic selected bit overrides bits=8_15 bit_hi_bits=2 bit_items=1993; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared delta pair plus selected sign/mantissa predicates,not_run,1,4120,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/logs/ex218_r26_bf16_recip_cube_delta_pair_mode_hilo4_bits_8_15_bh2_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex218/official_eval/ex218_r26_bf16_recip_cube_delta_pair_mode_hilo4_bits_8_15_bh2_abc_g_gates,7.749
ex260,integer,mixed-r26,ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates,signed_multiplier_current_source_gateflow,baugh_wooley_wallace_rev_hcla4,ex260|signed_multiplier_current_source_gateflow|current reverse Baugh-Wooley hCLA4 source under gate-set flow|shared signed partial products and hCLA final merge|abc_g_gates|signed_low4_high4_multiply|product word,current reverse Baugh-Wooley hCLA4 source under gate-set flow,shared signed partial products and hCLA final merge,abc_g_gates,signed_low4_high4_multiply,product word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/verilog/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/aigs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/logs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.evaluate.py.log,1,1,90,13,1170,1144,657,0,0,signed multiplier renderer source=baugh_wooley_wallace_rev_hcla4; official evaluate.py OK; semantic_check=exact signed low4 * signed high4 over 256 inputs,shared signed partial products and hCLA final merge,not_run,1,1066,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/logs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/official_eval/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_abc_g_gates,0.309
ex260,integer,mixed-r26,ex260_r26_signed_mul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig,signed_multiplier_signbit_outside_order_probe,baugh_wooley_wallace_outside_hcla1_signbit,ex260|signed_multiplier_signbit_outside_order_probe|outside-ordered Baugh-Wooley hCLA1 with sign-bit ordering|shared signed partial products with sign-bit-aware final merge|abc_g_aig|signed_low4_high4_multiply|product word,outside-ordered Baugh-Wooley hCLA1 with sign-bit ordering,shared signed partial products with sign-bit-aware final merge,abc_g_aig,signed_low4_high4_multiply,product word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/verilog/ex260_r26_signed_mul_baugh_wooley_wallace_outside_hcla1_signbit.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/aigs/ex260_r26_signed_mul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/logs/ex260_r26_signed_mul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig.evaluate.py.log,1,1,97,14,1358,1144,657,0,0,signed multiplier renderer source=baugh_wooley_wallace_outside_hcla1_signbit; official evaluate.py OK; semantic_check=exact signed low4 * signed high4 over 256 inputs,shared signed partial products with sign-bit-aware final merge,not_run,1,1066,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/logs/ex260_r26_signed_mul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/official_eval/ex260_r26_signed_mul_baugh_wooley_wallace_outside_hcla1_signbit_abc_g_aig,0.311
ex266,integer,mixed-r26,ex266_r26_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10,unsigned_divider_top1_b2a4_hybrid,udiv_ex266_hybrid_top1_b2a4,ex266|unsigned_divider_top1_b2a4_hybrid|top quotient bit uses b2/a4 cofactor while low bits use current shallow word mux|shared quotient-word mux with one deeper top-bit classifier|synth_preset_d10|unsigned_low5_high5_div_dbz_sat|quotient word,top quotient bit uses b2/a4 cofactor while low bits use current shallow word mux,shared quotient-word mux with one deeper top-bit classifier,synth_preset_d10,unsigned_low5_high5_div_dbz_sat,quotient word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/verilog/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_b2a4.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/aigs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.evaluate.py.log,1,1,148,11,1628,1480,848,0,0,integer highgap renderer source=udiv_ex266_hybrid_top1_b2a4; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact,shared quotient-word mux with one deeper top-bit classifier,not_run,1,1296,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/official_eval/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_b2a4_synth_preset_d10,0.417
ex266,integer,mixed-r26,ex266_r26_int_highgap_udiv_cof_bhi2_blo1_a_hi1_wordmux_abc_g_aig,unsigned_divider_blo_selector_probe,udiv_cof_bhi2_blo1_a_hi1_wordmux,ex266|unsigned_divider_blo_selector_probe|bhi2 plus divisor-low and dividend-high cofactor word mux|shared cofactor-local bit-BDDs with magnitude/low-divisor selector|abc_g_aig|unsigned_low5_high5_div_dbz_sat|quotient word,bhi2 plus divisor-low and dividend-high cofactor word mux,shared cofactor-local bit-BDDs with magnitude/low-divisor selector,abc_g_aig,unsigned_low5_high5_div_dbz_sat,quotient word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/verilog/ex266_r26_int_highgap_udiv_cof_bhi2_blo1_a_hi1_wordmux.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/aigs/ex266_r26_int_highgap_udiv_cof_bhi2_blo1_a_hi1_wordmux_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_cof_bhi2_blo1_a_hi1_wordmux_abc_g_aig.evaluate.py.log,1,1,182,12,2184,1480,848,0,0,integer highgap renderer source=udiv_cof_bhi2_blo1_a_hi1_wordmux; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact,shared cofactor-local bit-BDDs with magnitude/low-divisor selector,not_run,1,1296,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_cof_bhi2_blo1_a_hi1_wordmux_abc_g_aig.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/official_eval/ex266_r26_int_highgap_udiv_cof_bhi2_blo1_a_hi1_wordmux_abc_g_aig,0.370
ex273,integer,mixed-r26,ex273_r26_square_frontend_hybrid_bddtop4_trunc_csel3_synth_preset_d32,unsigned_square_top4_lower_csel3_recut,hybrid_bddtop4_trunc_csel3,ex273|unsigned_square_top4_lower_csel3_recut|top4 BDD replacement with truncated lower carry-select group 3|shared top-bit BDD cofactors plus lower square carry-select merge|synth_preset_d32|unsigned_14_square|full square word,top4 BDD replacement with truncated lower carry-select group 3,shared top-bit BDD cofactors plus lower square carry-select merge,synth_preset_d32,unsigned_14_square,full square word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/verilog/ex273_r26_square_frontend_hybrid_bddtop4_trunc_csel3.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/aigs/ex273_r26_square_frontend_hybrid_bddtop4_trunc_csel3_synth_preset_d32.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/logs/ex273_r26_square_frontend_hybrid_bddtop4_trunc_csel3_synth_preset_d32.evaluate.py.log,1,1,787,36,28332,26301,15078,0,0,square frontend renderer source=hybrid_bddtop4_trunc_csel3; official evaluate.py OK; semantic_check=exact unsigned 14-bit square x*x over 16384 inputs,shared top-bit BDD cofactors plus lower square carry-select merge,not_run,1,18860,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/logs/ex273_r26_square_frontend_hybrid_bddtop4_trunc_csel3_synth_preset_d32.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/official_eval/ex273_r26_square_frontend_hybrid_bddtop4_trunc_csel3_synth_preset_d32,1.453
ex273,integer,mixed-r26,ex273_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates,unsigned_square_outside_wallace_gateflow,wallace_square_outside_csel4,ex273|unsigned_square_outside_wallace_gateflow|outside-ordered Wallace square with carry-select group 4 under gate flow|shared triangular partial products and outside compressor rows|abc_g_gates|unsigned_14_square|full square word,outside-ordered Wallace square with carry-select group 4 under gate flow,shared triangular partial products and outside compressor rows,abc_g_gates,unsigned_14_square,full square word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/verilog/ex273_r26_square_frontend_wallace_square_outside_csel4.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/aigs/ex273_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/logs/ex273_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates.evaluate.py.log,1,1,727,38,27626,26301,15078,0,0,square frontend renderer source=wallace_square_outside_csel4; official evaluate.py OK; semantic_check=exact unsigned 14-bit square x*x over 16384 inputs,shared triangular partial products and outside compressor rows,not_run,1,18860,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/logs/ex273_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/official_eval/ex273_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates,1.080
ex274,integer,mixed-r26,ex274_r26_square_frontend_hybrid_bddtop2_trunc_csel3_synth_preset_d40,unsigned_square_top2_lower_csel3_recut,hybrid_bddtop2_trunc_csel3,ex274|unsigned_square_top2_lower_csel3_recut|top2 BDD replacement with truncated lower carry-select group 3|shared top-bit BDD cofactors plus lower square carry-select merge|synth_preset_d40|unsigned_16_square|full square word,top2 BDD replacement with truncated lower carry-select group 3,shared top-bit BDD cofactors plus lower square carry-select merge,synth_preset_d40,unsigned_16_square,full square word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/verilog/ex274_r26_square_frontend_hybrid_bddtop2_trunc_csel3.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/aigs/ex274_r26_square_frontend_hybrid_bddtop2_trunc_csel3_synth_preset_d40.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/logs/ex274_r26_square_frontend_hybrid_bddtop2_trunc_csel3_synth_preset_d40.evaluate.py.log,1,1,984,44,43296,41370,21630,0,0,square frontend renderer source=hybrid_bddtop2_trunc_csel3; official evaluate.py OK; semantic_check=exact unsigned 16-bit square x*x over 65536 inputs,shared top-bit BDD cofactors plus lower square carry-select merge,not_run,1,25454,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/logs/ex274_r26_square_frontend_hybrid_bddtop2_trunc_csel3_synth_preset_d40.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/official_eval/ex274_r26_square_frontend_hybrid_bddtop2_trunc_csel3_synth_preset_d40,5.067
ex274,integer,mixed-r26,ex274_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates,unsigned_square_outside_wallace_gateflow,wallace_square_outside_csel4,ex274|unsigned_square_outside_wallace_gateflow|outside-ordered Wallace square with carry-select group 4 under gate flow|shared triangular partial products and outside compressor rows|abc_g_gates|unsigned_16_square|full square word,outside-ordered Wallace square with carry-select group 4 under gate flow,shared triangular partial products and outside compressor rows,abc_g_gates,unsigned_16_square,full square word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/verilog/ex274_r26_square_frontend_wallace_square_outside_csel4.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/aigs/ex274_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/logs/ex274_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates.evaluate.py.log,1,1,973,46,44758,41370,21630,0,0,square frontend renderer source=wallace_square_outside_csel4; official evaluate.py OK; semantic_check=exact unsigned 16-bit square x*x over 65536 inputs,shared triangular partial products and outside compressor rows,not_run,1,25454,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/logs/ex274_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/official_eval/ex274_r26_square_frontend_wallace_square_outside_csel4_abc_g_gates,4.546
ex204,bf16,mixed-r26,ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates,bf16_log2_selected_bit_pla_gateflow,log2_arithbase_delta_hilo3_bits_11_14_pla,ex204|bf16_log2_selected_bit_pla_gateflow|hilo3 arithmetic-base delta with PLA selected-bit predicates|shared exponent base plus PLA-compressed selected output bits|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,hilo3 arithmetic-base delta with PLA selected-bit predicates,shared exponent base plus PLA-compressed selected output bits,abc_g_gates,DAZ_log2_BF16_RNE_FTZ_canonical_NaN,grouped word output,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/verilog/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/aigs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/logs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates.evaluate.py.log,1,1,1528,17,25976,24576,15180,0,0,log2 arithmetic base delta_mode=hilo3 items=8591 bit_overrides=11_14 bit_items=28; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared exponent base plus PLA-compressed selected output bits,not_run,1,21150,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/logs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/official_eval/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates,5.905
ex204,bf16,mixed-r26,ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_runs_abc_g_gates,bf16_log2_selected_bit_run_gateflow,log2_arithbase_delta_hilo3_bits_11_14_runs,ex204|bf16_log2_selected_bit_run_gateflow|hilo3 arithmetic-base delta with run-length selected-bit predicates|shared exponent base plus run-compressed selected output bits|abc_g_gates|DAZ_log2_BF16_RNE_FTZ_canonical_NaN|grouped word output,hilo3 arithmetic-base delta with run-length selected-bit predicates,shared exponent base plus run-compressed selected output bits,abc_g_gates,DAZ_log2_BF16_RNE_FTZ_canonical_NaN,grouped word output,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/verilog/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_runs.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/aigs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_runs_abc_g_gates.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/logs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_runs_abc_g_gates.evaluate.py.log,1,1,1528,17,25976,24576,15180,0,0,log2 arithmetic base delta_mode=hilo3 items=8591 bit_overrides=11_14 bit_items=31; official evaluate.py OK; semantic_check=truth-derived table decomposition exact by construction,shared exponent base plus run-compressed selected output bits,not_run,1,21150,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/logs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_runs_abc_g_gates.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex204/official_eval/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_runs_abc_g_gates,6.029
ex260,integer,mixed-r26,ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9,signed_multiplier_current_source_preset_recut,baugh_wooley_wallace_rev_hcla4,ex260|signed_multiplier_current_source_preset_recut|current reverse Baugh-Wooley hCLA4 source under synth preset d9|shared signed partial products and hCLA final merge|synth_preset_d9|signed_low4_high4_multiply|product word,current reverse Baugh-Wooley hCLA4 source under synth preset d9,shared signed partial products and hCLA final merge,synth_preset_d9,signed_low4_high4_multiply,product word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/verilog/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/aigs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/logs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.evaluate.py.log,1,1,88,16,1408,1144,657,0,0,signed multiplier renderer source=baugh_wooley_wallace_rev_hcla4; official evaluate.py OK; semantic_check=exact signed low4 * signed high4 over 256 inputs,shared signed partial products and hCLA final merge,not_run,1,1066,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/logs/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex260/official_eval/ex260_r26_signed_mul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9,0.342
ex266,integer,mixed-r26,ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10,unsigned_divider_top1_a43_hybrid,udiv_ex266_hybrid_top1_a43,ex266|unsigned_divider_top1_a43_hybrid|top quotient bit uses a[4:3] deeper cofactor while low bits use current shallow word mux|shared quotient-word mux with one deeper top-bit classifier|synth_preset_d10|unsigned_low5_high5_div_dbz_sat|quotient word,top quotient bit uses a[4:3] deeper cofactor while low bits use current shallow word mux,shared quotient-word mux with one deeper top-bit classifier,synth_preset_d10,unsigned_low5_high5_div_dbz_sat,quotient word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/verilog/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/aigs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.evaluate.py.log,1,1,142,11,1562,1480,848,0,0,integer highgap renderer source=udiv_ex266_hybrid_top1_a43; official evaluate.py OK; semantic_check=unsigned low5_high5:a/b dbz=max exact,shared quotient-word mux with one deeper top-bit classifier,not_run,1,1296,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/logs/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex266/official_eval/ex266_r26_int_highgap_udiv_ex266_hybrid_top1_a43_synth_preset_d10,0.396
ex273,integer,mixed-r26,ex273_r26_square_frontend_hybrid_bddtop4_order_outside_synth_preset_d32,unsigned_square_top4_outside_order_recut,hybrid_bddtop4_order_outside,ex273|unsigned_square_top4_outside_order_recut|top4 BDD replacement with outside-ordered lower square terms|shared top-bit BDD cofactors plus outside-ordered lower compressor|synth_preset_d32|unsigned_14_square|full square word,top4 BDD replacement with outside-ordered lower square terms,shared top-bit BDD cofactors plus outside-ordered lower compressor,synth_preset_d32,unsigned_14_square,full square word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/verilog/ex273_r26_square_frontend_hybrid_bddtop4_order_outside.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/aigs/ex273_r26_square_frontend_hybrid_bddtop4_order_outside_synth_preset_d32.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/logs/ex273_r26_square_frontend_hybrid_bddtop4_order_outside_synth_preset_d32.evaluate.py.log,1,1,864,34,29376,26301,15078,0,0,square frontend renderer source=hybrid_bddtop4_order_outside; official evaluate.py OK; semantic_check=exact unsigned 14-bit square x*x over 16384 inputs,shared top-bit BDD cofactors plus outside-ordered lower compressor,not_run,1,18860,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/logs/ex273_r26_square_frontend_hybrid_bddtop4_order_outside_synth_preset_d32.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex273/official_eval/ex273_r26_square_frontend_hybrid_bddtop4_order_outside_synth_preset_d32,1.519
ex274,integer,mixed-r26,ex274_r26_square_frontend_hybrid_bddtop2_trunc_order_outside_synth_preset_d40,unsigned_square_top2_trunc_outside_order_recut,hybrid_bddtop2_trunc_order_outside,ex274|unsigned_square_top2_trunc_outside_order_recut|top2 truncated BDD replacement with outside-ordered lower square terms|shared top-bit BDD cofactors plus outside-ordered lower compressor|synth_preset_d40|unsigned_16_square|full square word,top2 truncated BDD replacement with outside-ordered lower square terms,shared top-bit BDD cofactors plus outside-ordered lower compressor,synth_preset_d40,unsigned_16_square,full square word,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/verilog/ex274_r26_square_frontend_hybrid_bddtop2_trunc_order_outside.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/aigs/ex274_r26_square_frontend_hybrid_bddtop2_trunc_order_outside_synth_preset_d40.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/logs/ex274_r26_square_frontend_hybrid_bddtop2_trunc_order_outside_synth_preset_d40.evaluate.py.log,1,1,987,43,42441,41370,21630,0,0,square frontend renderer source=hybrid_bddtop2_trunc_order_outside; official evaluate.py OK; semantic_check=exact unsigned 16-bit square x*x over 65536 inputs,shared top-bit BDD cofactors plus outside-ordered lower compressor,not_run,1,25454,0,0,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/logs/ex274_r26_square_frontend_hybrid_bddtop2_trunc_order_outside_synth_preset_d40.yosys.log,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/mixed-r26/ex274/official_eval/ex274_r26_square_frontend_hybrid_bddtop2_trunc_order_outside_synth_preset_d40,5.074
ex276,integer,coordinator-integer-r26,ex276_r26_prefix4_casebits_all_abc_g_aig,unsigned_floor_isqrt_with_prefix4_per_output_interval_cases,,ex276|unsigned_isqrt_prefix4_per_output_interval_case|prefix4_casebits_all|shared_hi_decode_low_interval_predicates|abc_g_aig|floor_isqrt_10_to_5|per_output_bits,prefix4_casebits_all,shared hi decode; low interval predicates grouped per output bit,abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/coordinator-integer-r26/ex276/verilog/ex276_r26_prefix4_casebits_all.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/coordinator-integer-r26/ex276/aigs/ex276_r26_prefix4_casebits_all_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/coordinator-integer-r26/ex276/logs/ex276_r26_prefix4_casebits_all_abc_g_aig.evaluate.py.log,1,1,113,11,1243,1010,632,,0,official evaluate.py OK,shared hi decode; low interval predicates grouped per output bit,,1,,,,,,
ex276,integer,coordinator-integer-r26,ex276_r26_prefix4_casebits_all_wreduce_abc_g_aig,unsigned_floor_isqrt_with_prefix4_per_output_interval_cases,,ex276|unsigned_isqrt_prefix4_per_output_interval_case|prefix4_casebits_all|shared_hi_decode_low_interval_predicates|wreduce_abc_g_aig|floor_isqrt_10_to_5|per_output_bits,prefix4_casebits_all,shared hi decode; low interval predicates grouped per output bit,wreduce_abc_g_aig,,,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/coordinator-integer-r26/ex276/verilog/ex276_r26_prefix4_casebits_all.v,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/coordinator-integer-r26/ex276/aigs/ex276_r26_prefix4_casebits_all_wreduce_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round26_20260613_0539/coordinator-integer-r26/ex276/logs/ex276_r26_prefix4_casebits_all_wreduce_abc_g_aig.evaluate.py.log,1,1,113,11,1243,1010,632,,0,official evaluate.py OK,shared hi decode; low interval predicates grouped per output bit,,1,,,,,,
