case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex275,ex275_isqrt_high1_bdd_outside_abc_g_aig,unsigned_floor_isqrt,high1_bdd_outside+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex275/verilog/ex275_isqrt_high1_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex275/aigs/ex275_isqrt_high1_bdd_outside_abc_g_aig.aig,1,1,1,54,8,432,204,2.117647,0,0,0.202,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=high1_bdd_outside; flow=abc_g_aig
ex276,ex276_isqrt_high3_bdd_reverse_synth_preset_d8,unsigned_floor_isqrt,high3_bdd_reverse+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_high3_bdd_reverse.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_high3_bdd_reverse_synth_preset_d8.aig,1,1,1,105,12,1260,632,1.993671,0,0,0.322,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=high3_bdd_reverse; flow=synth_preset_d8
ex276,ex276_isqrt_high3_bdd_reverse_synth_preset_d10,unsigned_floor_isqrt,high3_bdd_reverse+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_high3_bdd_reverse.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_high3_bdd_reverse_synth_preset_d10.aig,1,1,1,105,12,1260,632,1.993671,0,0,0.324,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=high3_bdd_reverse; flow=synth_preset_d10
ex276,ex276_isqrt_high3_bdd_reverse_abc_g_aig_d6,unsigned_floor_isqrt,high3_bdd_reverse+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_high3_bdd_reverse.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_high3_bdd_reverse_abc_g_aig_d6.aig,1,1,1,115,11,1265,632,2.001582,0,0,0.248,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=high3_bdd_reverse; flow=abc_g_aig_d6
ex276,ex276_isqrt_high3_bdd_reverse_abc_g_aig_d8,unsigned_floor_isqrt,high3_bdd_reverse+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_high3_bdd_reverse.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_high3_bdd_reverse_abc_g_aig_d8.aig,1,1,1,115,11,1265,632,2.001582,0,0,0.251,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=high3_bdd_reverse; flow=abc_g_aig_d8
ex276,ex276_isqrt_high3_bdd_reverse_abc_g_aig_d10,unsigned_floor_isqrt,high3_bdd_reverse+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_high3_bdd_reverse.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_high3_bdd_reverse_abc_g_aig_d10.aig,1,1,1,115,11,1265,632,2.001582,0,0,0.269,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=high3_bdd_reverse; flow=abc_g_aig_d10
ex276,ex276_isqrt_bdd_outside_abc_g_aig,unsigned_floor_isqrt,bdd_outside+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.218,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig
ex276,ex276_isqrt_bdd_outside_wreduce_abc_g_aig,unsigned_floor_isqrt,bdd_outside+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_wreduce_abc_g_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.224,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_bdd_outside_arith_wreduce_aig,unsigned_floor_isqrt,bdd_outside+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_arith_wreduce_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.227,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=arith_wreduce_aig
ex276,ex276_isqrt_bdd_outside_synth_preset,unsigned_floor_isqrt,bdd_outside+synth_preset,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.303,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset
ex276,ex276_isqrt_bdd_outside_synth_preset_d6,unsigned_floor_isqrt,bdd_outside+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d6.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.301,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d6
ex276,ex276_isqrt_bdd_outside_synth_preset_d8,unsigned_floor_isqrt,bdd_outside+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d8.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.340,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d8
ex276,ex276_isqrt_bdd_outside_synth_preset_d10,unsigned_floor_isqrt,bdd_outside+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d10.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.298,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d10
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d6,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d6.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.219,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d6
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d8,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d8.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.221,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d8
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d10,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d10.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.222,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d10
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.265,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig
ex276,ex276_isqrt_prefix4_bitwise_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_wreduce_abc_g_aig.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.294,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_prefix4_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_bitwise+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_arith_wreduce_aig.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.279,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=arith_wreduce_aig
ex276,ex276_isqrt_prefix4_bitwise_synth_preset,unsigned_floor_isqrt,prefix4_bitwise+synth_preset,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.342,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset
ex276,ex276_isqrt_prefix4_bitwise_synth_preset_d6,unsigned_floor_isqrt,prefix4_bitwise+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset_d6.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.339,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset_d6
ex276,ex276_isqrt_prefix4_bitwise_synth_preset_d8,unsigned_floor_isqrt,prefix4_bitwise+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset_d8.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.346,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset_d8
ex276,ex276_isqrt_prefix4_bitwise_synth_preset_d10,unsigned_floor_isqrt,prefix4_bitwise+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset_d10.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.339,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset_d10
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig_d6,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig_d6.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.265,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig_d6
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig_d8,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig_d8.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.270,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig_d8
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig_d10,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig_d10.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.264,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig_d10
