agent_id,domain,case,method_signature,hypothesis_family,reason,best_area,best_delay,best_adp,verilog_path,aig_path,log_path,source_csv,notes,area,delay,adp,old_adp
integer-extra-r2,integer,ex270,ex270|square_final_carry_variants|hybrid_bddtop3_trunc_csel4|triangular_square_partial_products_with_alternative_final_carry_block_sharing|abc_g_aig|unsigned_8_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,197,17,3349,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex270/verilog/ex270_square_hybrid_bddtop3_trunc_csel4.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex270/official_eval/ex270_square_hybrid_bddtop3_trunc_csel4_abc_g_aig/ex270.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex270/logs/ex270_square_hybrid_bddtop3_trunc_csel4_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider final carry-select and top-output truncated hybrid square variants; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 8-bit square x*x over 256 inputs; source=hybrid_bddtop3_trunc_csel4; flow=abc_g_aig,197,17,3349,
integer-extra-r2,integer,ex270,ex270|square_final_carry_variants|hybrid_bddtop3_trunc_csel4|triangular_square_partial_products_with_alternative_final_carry_block_sharing|synth_preset_d12|unsigned_8_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,194,18,3492,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex270/verilog/ex270_square_hybrid_bddtop3_trunc_csel4.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex270/official_eval/ex270_square_hybrid_bddtop3_trunc_csel4_synth_preset_d12/ex270.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex270/logs/ex270_square_hybrid_bddtop3_trunc_csel4_synth_preset_d12.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider final carry-select and top-output truncated hybrid square variants; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 8-bit square x*x over 256 inputs; source=hybrid_bddtop3_trunc_csel4; flow=synth_preset_d12,194,18,3492,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_outside_csel8|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|abc_g_aig|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,324,29,9396,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_outside_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_outside_csel8_abc_g_aig/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_outside_csel8_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig,324,29,9396,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_outside_csel8|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|synth_preset_d16|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,324,28,9072,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_outside_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_outside_csel8_synth_preset_d16/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_outside_csel8_synth_preset_d16.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_csel8; flow=synth_preset_d16,324,28,9072,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_outside_csel10|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|abc_g_aig|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,320,29,9280,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_outside_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_outside_csel10_abc_g_aig/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_outside_csel10_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_csel10; flow=abc_g_aig,320,29,9280,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_outside_csel10|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|synth_preset_d16|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,319,29,9251,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_outside_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_outside_csel10_synth_preset_d16/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_outside_csel10_synth_preset_d16.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_csel10; flow=synth_preset_d16,319,29,9251,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_factored_csel8|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|abc_g_aig|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,306,38,11628,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_factored_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_factored_csel8_abc_g_aig/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_factored_csel8_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_factored_csel8; flow=abc_g_aig,306,38,11628,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_factored_csel8|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|synth_preset_d16|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,303,39,11817,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_factored_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_factored_csel8_synth_preset_d16/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_factored_csel8_synth_preset_d16.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_factored_csel8; flow=synth_preset_d16,303,39,11817,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_counter4x_csel8|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|abc_g_aig|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,372,28,10416,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_counter4x_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_counter4x_csel8_abc_g_aig/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_counter4x_csel8_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_counter4x_csel8; flow=abc_g_aig,372,28,10416,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|wallace_square_counter4x_csel8|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|synth_preset_d16|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,370,26,9620,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_counter4x_csel8.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_counter4x_csel8_synth_preset_d16/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_counter4x_csel8_synth_preset_d16.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_counter4x_csel8; flow=synth_preset_d16,370,26,9620,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|hybrid_bddtop2_trunc_csel7|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|abc_g_aig|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,338,25,8450,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_hybrid_bddtop2_trunc_csel7.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_hybrid_bddtop2_trunc_csel7_abc_g_aig/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_hybrid_bddtop2_trunc_csel7_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=hybrid_bddtop2_trunc_csel7; flow=abc_g_aig,338,25,8450,
integer-extra-r2,integer,ex271,ex271|square_final_carry_variants|hybrid_bddtop2_trunc_csel7|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|synth_preset_d16|unsigned_10_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,338,25,8450,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_hybrid_bddtop2_trunc_csel7.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_hybrid_bddtop2_trunc_csel7_synth_preset_d16/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_hybrid_bddtop2_trunc_csel7_synth_preset_d16.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=hybrid_bddtop2_trunc_csel7; flow=synth_preset_d16,338,25,8450,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel10|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,497,36,17892,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel10_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel10_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel10; flow=abc_g_aig,497,36,17892,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel10|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,495,36,17820,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel10_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel10_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel10; flow=synth_preset_d20,495,36,17820,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel12|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,494,38,18772,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel12.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel12_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel12_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel12; flow=abc_g_aig,494,38,18772,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel12|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,491,38,18658,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel12.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel12_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel12_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel12; flow=synth_preset_d20,491,38,18658,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel16|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,512,32,16384,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel16.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel16_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel16_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel16; flow=abc_g_aig,512,32,16384,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|wallace_square_outside_csel16|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,507,32,16224,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel16.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel16_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel16_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel16; flow=synth_preset_d20,507,32,16224,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|hybrid_bddtop2_trunc_csel10|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,507,35,17745,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_hybrid_bddtop2_trunc_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_hybrid_bddtop2_trunc_csel10_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_hybrid_bddtop2_trunc_csel10_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=hybrid_bddtop2_trunc_csel10; flow=abc_g_aig,507,35,17745,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|hybrid_bddtop2_trunc_csel10|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,502,35,17570,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_hybrid_bddtop2_trunc_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_hybrid_bddtop2_trunc_csel10_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_hybrid_bddtop2_trunc_csel10_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=hybrid_bddtop2_trunc_csel10; flow=synth_preset_d20,502,35,17570,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|hybrid_bddtop3_trunc_csel10|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|abc_g_aig|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,527,37,19499,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_hybrid_bddtop3_trunc_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_hybrid_bddtop3_trunc_csel10_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_hybrid_bddtop3_trunc_csel10_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=hybrid_bddtop3_trunc_csel10; flow=abc_g_aig,527,37,19499,
integer-extra-r2,integer,ex272,ex272|square_final_carry_variants|hybrid_bddtop3_trunc_csel10|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|synth_preset_d20|unsigned_12_square|full_square_word,square_final_carry_variants,official OK but did not beat current frontend,522,34,17748,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_hybrid_bddtop3_trunc_csel10.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_hybrid_bddtop3_trunc_csel10_synth_preset_d20/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_hybrid_bddtop3_trunc_csel10_synth_preset_d20.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=hybrid_bddtop3_trunc_csel10; flow=synth_preset_d20,522,34,17748,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|prefix4_ge_tree_lsb|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,273,14,3822,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_prefix4_ge_tree_lsb.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_prefix4_ge_tree_lsb_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_prefix4_ge_tree_lsb_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=prefix4_ge_tree_lsb; flow=abc_g_aig",273,14,3822,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|prefix4_ge_tree_lsb|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,260,14,3640,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_prefix4_ge_tree_lsb.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_prefix4_ge_tree_lsb_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_prefix4_ge_tree_lsb_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=prefix4_ge_tree_lsb; flow=synth_preset_d10",260,14,3640,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|supporthi2_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,273,12,3276,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_supporthi2_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_supporthi2_p4ge_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_supporthi2_p4ge_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=supporthi2_p4ge; flow=abc_g_aig",273,12,3276,
