case,domain,stage,method_hint,method_signature,run_count,best_adp,current_best_adp,reference_adp,ratio_to_reference,ratio_to_current_best,outcome,failure_reason,reuse_policy,judgment_confidence,next_action,case_notes_paths,summary_csvs,evidence_paths,source_roots,runs
ex282,unknown,frontend,frontend_bdd_parity_key_synthflow,ex282|frontend|frontend_bdd_parity_key_synthflow,1,40698,3696,2704,15.051036,11.011364,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_bdd_parity_key_synthflow_20260608_1743/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_bdd_parity_key_synthflow_20260608_1743/results/summary.csv;student/work/ex280_ex284_frontend_bdd_parity_key_synthflow_20260608_1743,student/runs;student/work,ex280_ex284_frontend_bdd_parity_key_synthflow_20260608_1743
ex282,unknown,frontend,frontend_bdd_parity_reduce_key,ex282|frontend|frontend_bdd_parity_reduce_key,1,39340,3696,2704,14.548817,10.643939,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/results/summary.csv;student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748,student/runs;student/work,ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748
ex282,unknown,frontend,frontend_bdd_parity_reduce_key_synthflow,ex282|frontend|frontend_bdd_parity_reduce_key_synthflow,1,38080,3696,2704,14.082840,10.303030,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/results/summary.csv;student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751,student/runs;student/work,ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751
ex282,unknown,frontend,frontend_bdd_prefix_raw_bit_hybrid,ex282|frontend|frontend_bdd_prefix_raw_bit_hybrid,1,,3696,2704,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,,student/work/ex281_ex284_frontend_bdd_prefix_raw_bit_hybrid_20260608_1758,student/work,ex281_ex284_frontend_bdd_prefix_raw_bit_hybrid_20260608_1758
ex282,unknown,frontend,frontend_bdd_selected_bits,ex282|frontend|frontend_bdd_selected_bits,1,34775,3696,2704,12.860577,9.408820,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_bdd_selected_bits_20260608_1250/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_bdd_selected_bits_20260608_1250/results/summary.csv;student/work/ex280_ex284_frontend_bdd_selected_bits_20260608_1250,student/runs;student/work,ex280_ex284_frontend_bdd_selected_bits_20260608_1250
ex282,unknown,frontend,frontend_bdd_synthflow,ex282|frontend|frontend_bdd_synthflow,1,31512,3696,2704,11.653846,8.525974,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex281_ex284_frontend_bdd_synthflow_20260608_1135/results/summary.csv,student/runs/unknown/ex281_ex284_frontend_bdd_synthflow_20260608_1135/results/summary.csv;student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135,student/runs;student/work,ex281_ex284_frontend_bdd_synthflow_20260608_1135
ex282,unknown,frontend,frontend_bigjump_diag,ex282|frontend|frontend_bigjump_diag,1,,3696,2704,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,,student/work/ex280_ex284_frontend_bigjump_diag_20260609_0018,student/work,ex280_ex284_frontend_bigjump_diag_20260609_0018
ex282,unknown,frontend,frontend_bilinear_rank,ex282|frontend|frontend_bilinear_rank,1,,3696,2704,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,,student/work/ex280_ex284_frontend_bilinear_rank_20260609_0039,student/work,ex280_ex284_frontend_bilinear_rank_20260609_0039
ex282,unknown,frontend,frontend_davio_classonehot_bithybrid,ex282|frontend|frontend_davio_classonehot_bithybrid,1,31744,3696,2704,11.739645,8.588745,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/results/summary.csv,student/runs/unknown/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340/results/summary.csv;student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340,student/runs;student/work,ex282_ex284_frontend_davio_classonehot_bithybrid_20260608_2340
ex282,unknown,frontend,frontend_davio_classonehot_bithybrid_synthflow,ex282|frontend|frontend_davio_classonehot_bithybrid_synthflow,1,27895,3696,2704,10.316198,7.547348,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex282_ex284_frontend_davio_classonehot_bithybrid_synthflow_20260608_2345/results/summary.csv,student/runs/unknown/ex282_ex284_frontend_davio_classonehot_bithybrid_synthflow_20260608_2345/results/summary.csv;student/work/ex282_ex284_frontend_davio_classonehot_bithybrid_synthflow_20260608_2345,student/runs;student/work,ex282_ex284_frontend_davio_classonehot_bithybrid_synthflow_20260608_2345
ex282,unknown,frontend,frontend_diagnostics,ex282|frontend|frontend_diagnostics,1,,3696,2704,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,,student/work/ex280_ex299_frontend_diagnostics_20260608_1105,student/work,ex280_ex299_frontend_diagnostics_20260608_1105
ex282,unknown,frontend,frontend_factorized_anf,ex282|frontend|frontend_factorized_anf,1,76601,3696,2704,28.328772,20.725379,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_factorized_anf_20260608_2108/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_factorized_anf_20260608_2108/results/summary.csv;student/work/ex280_ex284_frontend_factorized_anf_20260608_2108,student/runs;student/work,ex280_ex284_frontend_factorized_anf_20260608_2108
ex282,unknown,frontend,frontend_grouped_davio_order,ex282|frontend|frontend_grouped_davio_order,1,30360,3696,2704,11.227811,8.214286,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_grouped_davio_order_20260608_2338/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_grouped_davio_order_20260608_2338/results/summary.csv;student/work/ex280_ex284_frontend_grouped_davio_order_20260608_2338,student/runs;student/work,ex280_ex284_frontend_grouped_davio_order_20260608_2338
ex282,unknown,frontend,frontend_grouped_davio_order_synthflow,ex282|frontend|frontend_grouped_davio_order_synthflow,1,25245,3696,2704,9.336169,6.830357,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342/results/summary.csv;student/work/ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342,student/runs;student/work,ex280_ex284_frontend_grouped_davio_order_synthflow_20260608_2342
ex282,unknown,frontend,frontend_key_ac_decomp,ex282|frontend|frontend_key_ac_decomp,1,45769,3696,2704,16.926405,12.383387,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_ac_decomp_20260608_1909/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_ac_decomp_20260608_1909/results/summary.csv;student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909,student/runs;student/work,ex280_ex284_frontend_key_ac_decomp_20260608_1909
ex282,unknown,frontend,frontend_key_ac_decomp_synthflow,ex282|frontend|frontend_key_ac_decomp_synthflow,1,43416,3696,2704,16.056213,11.746753,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/results/summary.csv;student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913,student/runs;student/work,ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913
ex282,unknown,frontend,frontend_key_canonical_cofactor,ex282|frontend|frontend_key_canonical_cofactor,1,32640,3696,2704,12.071006,8.831169,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916/results/summary.csv;student/work/ex280_ex284_frontend_key_canonical_cofactor_20260608_1916,student/runs;student/work,ex280_ex284_frontend_key_canonical_cofactor_20260608_1916
ex282,unknown,frontend,frontend_key_canonical_cofactor_synthflow,ex282|frontend|frontend_key_canonical_cofactor_synthflow,1,31651,3696,2704,11.705251,8.563582,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917/results/summary.csv;student/work/ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917,student/runs;student/work,ex280_ex284_frontend_key_canonical_cofactor_synthflow_20260608_1917
ex282,unknown,frontend,frontend_key_classonehot_bitoverride,ex282|frontend|frontend_key_classonehot_bitoverride,1,46230,3696,2704,17.096893,12.508117,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118/results/summary.csv;student/work/ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118,student/runs;student/work,ex280_ex284_frontend_key_classonehot_bitoverride_20260608_2118
ex282,unknown,frontend,frontend_key_cofactor_classcase,ex282|frontend|frontend_key_cofactor_classcase,1,32820,3696,2704,12.137574,8.879870,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classcase_20260608_2055
ex282,unknown,frontend,frontend_key_cofactor_classonehot,ex282|frontend|frontend_key_cofactor_classonehot,1,30030,3696,2704,11.105769,8.125000,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classonehot_20260608_2025
ex282,unknown,frontend,frontend_key_cofactor_classonehot_synthflow,ex282|frontend|frontend_key_cofactor_classonehot_synthflow,1,28740,3696,2704,10.628698,7.775974,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehot_synthflow_20260608_2027/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehot_synthflow_20260608_2027/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classonehot_synthflow_20260608_2027,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classonehot_synthflow_20260608_2027
ex282,unknown,frontend,frontend_key_cofactor_classonehottree,ex282|frontend|frontend_key_cofactor_classonehottree,1,31465,3696,2704,11.636464,8.513258,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classonehottree_20260608_2100
ex282,unknown,frontend,frontend_key_cofactor_classonehottree_synthflow,ex282|frontend|frontend_key_cofactor_classonehottree_synthflow,1,29490,3696,2704,10.906065,7.978896,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classonehottree_synthflow_20260608_2058
ex282,unknown,frontend,frontend_key_cofactor_classrules,ex282|frontend|frontend_key_cofactor_classrules,1,32640,3696,2704,12.071006,8.831169,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classrules_20260608_2246,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classrules_20260608_2246
ex282,unknown,frontend,frontend_key_cofactor_classsop,ex282|frontend|frontend_key_cofactor_classsop,1,30630,3696,2704,11.327663,8.287338,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classsop_20260608_2032
ex282,unknown,frontend,frontend_key_cofactor_classsop_synthflow,ex282|frontend|frontend_key_cofactor_classsop_synthflow,1,29550,3696,2704,10.928254,7.995130,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classsop_synthflow_20260608_2035/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_classsop_synthflow_20260608_2035/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_classsop_synthflow_20260608_2035,student/runs;student/work,ex280_ex284_frontend_key_cofactor_classsop_synthflow_20260608_2035
ex282,unknown,frontend,frontend_key_cofactor_inner_orders,ex282|frontend|frontend_key_cofactor_inner_orders,1,33429,3696,2704,12.362796,9.044643,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950,student/runs;student/work,ex280_ex284_frontend_key_cofactor_inner_orders_20260608_1950
ex282,unknown,frontend,frontend_key_cofactor_inner_orders_best_synthflow,ex282|frontend|frontend_key_cofactor_inner_orders_best_synthflow,1,31072,3696,2704,11.491124,8.406926,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005,student/runs;student/work,ex280_ex284_frontend_key_cofactor_inner_orders_best_synthflow_20260608_2005
ex282,unknown,frontend,frontend_key_cofactor_inner_orders_filtered,ex282|frontend|frontend_key_cofactor_inner_orders_filtered,1,,3696,2704,,,unscored_artifact,no summary ADP available from indexed artifact,inspect_before_reusing,low,Open the evidence path or case notes before deciding whether to repeat.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,,student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_20260608_2020,student/work,ex280_ex284_frontend_key_cofactor_inner_orders_filtered_20260608_2020
ex282,unknown,frontend,frontend_key_cofactor_inner_orders_filtered_synthflow,ex282|frontend|frontend_key_cofactor_inner_orders_filtered_synthflow,1,31072,3696,2704,11.491124,8.406926,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020,student/runs;student/work,ex280_ex284_frontend_key_cofactor_inner_orders_filtered_synthflow_20260608_2020
ex282,unknown,frontend,frontend_key_cofactor_onehot,ex282|frontend|frontend_key_cofactor_onehot,1,34048,3696,2704,12.591716,9.212121,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931,student/runs;student/work,ex280_ex284_frontend_key_cofactor_onehot_20260608_1931
ex282,unknown,frontend,frontend_key_cofactor_onehot_allrows_synthflow,ex282|frontend|frontend_key_cofactor_onehot_allrows_synthflow,1,29812,3696,2704,11.025148,8.066017,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_allrows_synthflow_20260608_1933/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_allrows_synthflow_20260608_1933/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_onehot_allrows_synthflow_20260608_1933,student/runs;student/work,ex280_ex284_frontend_key_cofactor_onehot_allrows_synthflow_20260608_1933
ex282,unknown,frontend,frontend_key_cofactor_onehot_synthflow,ex282|frontend|frontend_key_cofactor_onehot_synthflow,1,29812,3696,2704,11.025148,8.066017,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932,student/runs;student/work,ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932
ex282,unknown,frontend,frontend_key_cofactor_onehot_top4,ex282|frontend|frontend_key_cofactor_onehot_top4,1,37666,3696,2704,13.929734,10.191017,equivalent_but_bad_qor,verified result is far from reference,do_not_repeat_as_is,medium,Do not repeat this direction unchanged; rethink high-level structure or sharing.,student/cases/ex280_ex299_unknown/CURRENT_PROGRESS.md;student/cases/ex280_ex299_unknown/README.md;student/cases/ex280_ex299_unknown/ex282/frontend_attempts.md,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_top4_20260608_1947/results/summary.csv,student/runs/unknown/ex280_ex284_frontend_key_cofactor_onehot_top4_20260608_1947/results/summary.csv;student/work/ex280_ex284_frontend_key_cofactor_onehot_top4_20260608_1947,student/runs;student/work,ex280_ex284_frontend_key_cofactor_onehot_top4_20260608_1947
