case,candidate_id,family_id,parent_id,parent_hash,source,tool,tool_chain,command,command_expanded,params_json,aig_path,aig_hash,verilog_path,seed_origin,area,delay,adp,parent_area,parent_delay,parent_adp,delta_area,delta_delay,delta_adp,equivalent,round,phase,tier,runtime_sec,is_pareto,is_near_pareto,is_active,is_new_pareto,duplicate_of,notes
ex218,ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_dch_b_a409_d13_adp5317_35c64a48,current,ex218_r002_abc_abc_dch_bal_rw_pex218_r001_abc_abc_resyn_a409_d13_adp5317_890ff6f4,890ff6f464089a64f3fea8d36c24bafa7715e7e953db229570a36d4e721fa792,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_dch_b_a409_d13_adp5317_35c64a48.aig,35c64a483bcd40c37825a3ac6003bc534646dec95ca6bec09916a97c59b96e24,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,409,13,5317,0,0,0,1,3,mockturtle,0,0.539,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a409_d13_adp5317_530e6b5f,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a409_d13_adp5317_f5cabc68,f5cabc689151c87a5e0a212576107459d9bdb299c4249106212a66cea2779be4,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a409_d13_adp5317_530e6b5f.aig,530e6b5f3edb4f65a188307f7e93a1bf1bf3e67a7bb49b7e042b68a09a2dd71b,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,409,13,5317,0,0,0,1,3,mockturtle,0,0.444,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_resub_pex218_r002_abc_abc_resyn_a409_d13_adp5317_64c57cf3,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a409_d13_adp5317_f5cabc68,f5cabc689151c87a5e0a212576107459d9bdb299c4249106212a66cea2779be4,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_resub_pex218_r002_abc_abc_resyn_a409_d13_adp5317_64c57cf3.aig,64c57cf31f2f5c4496278ffebf83236892242b078d6fd6a227670878bb6e1d4c,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,409,13,5317,0,0,0,1,3,mockturtle,0,0.444,0,1,1,,,
ex218,ex218_r002_abc_abc_dch_bal_rw_pex218_r001_abc_abc_resyn_a409_d13_adp5317_890ff6f4,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a414_d13_adp5382_0e47729d,0e47729df27e4749bc2bef4a89d01804ca9194e626903d6e31f7e76c2db9ba59,abc,abc,abc_dch_bal_rw,dch_bal_rw,strash; dch; balance; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_dch_bal_rw_pex218_r001_abc_abc_resyn_a409_d13_adp5317_890ff6f4.aig,890ff6f464089a64f3fea8d36c24bafa7715e7e953db229570a36d4e721fa792,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,414,13,5382,-5,0,-65,1,2,abc_abc9,1,0.526,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_resub_pex218_r002_abc_abc_resyn_a409_d13_adp5317_9f873525,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_dch_d_a409_d13_adp5317_cc7299a4,cc7299a4749d838d7db88a2a6696a40676573d82d4e97c5e3e86a5a29d04a2d7,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_resub_pex218_r002_abc_abc_resyn_a409_d13_adp5317_9f873525.aig,9f8735256d87ab510360c5c72c636b3631ffa00e7458e4b9779d955cec5b1179,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,409,13,5317,0,0,0,1,3,mockturtle,0,0.460,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_resub_balance_pex218_r002_abc_abc_resyn_a409_d13_adp5317_b4279c1b,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_dch_d_a409_d13_adp5317_cc7299a4,cc7299a4749d838d7db88a2a6696a40676573d82d4e97c5e3e86a5a29d04a2d7,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_resub_balance_pex218_r002_abc_abc_resyn_a409_d13_adp5317_b4279c1b.aig,b4279c1be5e27035588639aa3964bf50783b6a2f3a750a7fef46bc301167b3c6,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,409,13,5317,0,0,0,1,3,mockturtle,0,0.512,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_resub_balance_pex218_r002_abc_abc_resyn_a409_d13_adp5317_b6e05c7f,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a409_d13_adp5317_f5cabc68,f5cabc689151c87a5e0a212576107459d9bdb299c4249106212a66cea2779be4,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_resub_balance_pex218_r002_abc_abc_resyn_a409_d13_adp5317_b6e05c7f.aig,b6e05c7f9b83779eca1ec3eeab4e513146326cf466c486db369f406ac6993602,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,409,13,5317,0,0,0,1,3,mockturtle,0,0.461,0,1,1,,,
ex218,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_dch_d_a409_d13_adp5317_cc7299a4,current,ex218_r001_abc_abc_dch_dc2_pex218_r000_abc_abc_resyn_a436_d13_adp5668_4ea72de9,4ea72de99d487f393b52759f6d94d4d824f9e15bb17e689b35041b90536d73fc,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_dch_d_a409_d13_adp5317_cc7299a4.aig,cc7299a4749d838d7db88a2a6696a40676573d82d4e97c5e3e86a5a29d04a2d7,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,436,13,5668,-27,0,-351,1,2,abc_abc9,1,0.573,0,1,1,,,
ex218,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a409_d13_adp5317_f5cabc68,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a414_d13_adp5382_0e47729d,0e47729df27e4749bc2bef4a89d01804ca9194e626903d6e31f7e76c2db9ba59,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a409_d13_adp5317_f5cabc68.aig,f5cabc689151c87a5e0a212576107459d9bdb299c4249106212a66cea2779be4,,student/seeds/bf16/ex200_ex219_current/results/best.csv,409,13,5317,414,13,5382,-5,0,-65,1,2,abc_abc9,1,0.595,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_resub_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_126426fb,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_392c96b7,392c96b7bfb0059bdb8a0f4f138332630f97c8b2e751104b4d5bb2968a7843e1,mockturtle,mockturtle,mockturtle_resub_balance,resub_balance,resub_balance,"{""flow"": ""resub_balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_resub_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_126426fb.aig,126426fb57cd08efbeb2410cee8111055d2f7454f48351a5ea0b96688ff79ee7,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,3,mockturtle,0,0.524,0,1,1,,,
ex218,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_392c96b7,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a414_d13_adp5382_bd99b4d9,bd99b4d94f61abec42006367b625b02a698a57a477ab0e4ad0f2baed118305d4,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_392c96b7.aig,392c96b7bfb0059bdb8a0f4f138332630f97c8b2e751104b4d5bb2968a7843e1,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,414,13,5382,-4,0,-52,1,2,abc_abc9,1,0.588,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_506cc7fa,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_392c96b7,392c96b7bfb0059bdb8a0f4f138332630f97c8b2e751104b4d5bb2968a7843e1,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_506cc7fa.aig,506cc7fa3656c0b7b16181f87e810dcbe2cf985d3e88927e6d39a681fcc147c7,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,3,mockturtle,0,0.520,0,1,1,,,
ex218,ex218_r002_abc_abc_resyn3_pex218_r001_abc_abc_resyn_a410_d13_adp5330_6bb43e59,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a410_d13_adp5330_93d5e7de,93d5e7de64ad97109b402fd4b3d417d6ad756e751638e36cf7da5dcd16a72c1d,abc,abc,abc_resyn3,resyn3,balance; resub; resub -K 6; balance; resub -z; resub -z -K 6; balance; resub -z -K 5; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_resyn3_pex218_r001_abc_abc_resyn_a410_d13_adp5330_6bb43e59.aig,6bb43e5992e010c8c170704cf5457c2d2b2249ccafb3ff8de17d079ccf601729,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,2,abc_abc9,1,0.504,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_84b6a4d4,current,ex218_r002_abc_abc_resyn3_pex218_r001_abc_abc_resyn_a410_d13_adp5330_6bb43e59,6bb43e5992e010c8c170704cf5457c2d2b2249ccafb3ff8de17d079ccf601729,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_84b6a4d4.aig,84b6a4d4e36695071ab8391b38ba257222c2970cfc3a52062ecd727c935ced15,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,3,mockturtle,0,0.526,0,1,1,,,
ex218,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_8cb8728d,current,ex218_r001_abc_abc_resyn3_pex218_r000_abc_abc_resyn_a438_d13_adp5694_6e5fb814,6e5fb814f3f9b89e7bf9e0eb7848e08c5c59b4c22a2b22b8b81f658fcdec6487,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_8cb8728d.aig,8cb8728d0d1a4c86fe0bd51f28ebe3c4dc74861001e1c67e981d1d4e1d62b874,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,438,13,5694,-28,0,-364,1,2,abc_abc9,1,0.617,0,1,1,,,
ex218,ex218_r003_mockturtle_mockturtle_balance_pex218_r001_abc_abc_resyn_a410_d13_adp5330_92076c2c,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a410_d13_adp5330_93d5e7de,93d5e7de64ad97109b402fd4b3d417d6ad756e751638e36cf7da5dcd16a72c1d,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_balance_pex218_r001_abc_abc_resyn_a410_d13_adp5330_92076c2c.aig,92076c2cf5b9f4fa7286f0ecd8b6eb191f6c8dcc8dc61a2d1cafdc2495ad5740,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,3,mockturtle,0,0.529,0,1,1,,,
ex218,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a410_d13_adp5330_93d5e7de,current,ex218_r000_abc_abc_resyn2_pex218_r000_seed_seed_pcu_a456_d13_adp5928_b051c401,b051c4017e9b018c0f23f740fc2674ba53cff93e0cbbfc1825cc0537de5ee598,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a410_d13_adp5330_93d5e7de.aig,93d5e7de64ad97109b402fd4b3d417d6ad756e751638e36cf7da5dcd16a72c1d,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,456,13,5928,-46,0,-598,1,1,abc_abc9,1,0.553,0,1,0,1,,
ex218,ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_c0241d73,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_8cb8728d,8cb8728d0d1a4c86fe0bd51f28ebe3c4dc74861001e1c67e981d1d4e1d62b874,mockturtle,mockturtle,mockturtle_balance,balance,balance,"{""flow"": ""balance""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_balance_pex218_r002_abc_abc_resyn_a410_d13_adp5330_c0241d73.aig,c0241d738144f09d9b87de4ec46400a7cbd1cd254ba506932e1ecb0b51576b92,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,3,mockturtle,0,0.550,0,1,0,,,
ex218,ex218_r003_mockturtle_mockturtle_resub_pex218_r002_abc_abc_resyn_a410_d13_adp5330_db8007b6,current,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_392c96b7,392c96b7bfb0059bdb8a0f4f138332630f97c8b2e751104b4d5bb2968a7843e1,mockturtle,mockturtle,mockturtle_resub,resub,resub,"{""flow"": ""resub""}",student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r003_mockturtle_mockturtle_resub_pex218_r002_abc_abc_resyn_a410_d13_adp5330_db8007b6.aig,db8007b60e841066e482773f6e0010dcc56e1843778f1661b21f99d773a7d926,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,410,13,5330,0,0,0,1,3,mockturtle,0,0.514,0,1,0,,,
ex218,ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_eeb99d62,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_seed_seed_pcu_a415_d13_adp5395_1d99e774,1d99e7743ceda2b680d785e7a7b44a6fc974ee7d2741f286aa4c9e5ddaf0eee9,abc,abc,abc_resyn2rs,resyn2rs,balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_resyn2rs_pex218_r001_abc_abc_resyn_a410_d13_adp5330_eeb99d62.aig,eeb99d623ab5250a789fa0ee97fafdca2f01cfcb63fc1870079c1cb9e7737e24,,student/seeds/bf16/ex200_ex219_current/results/best.csv,410,13,5330,415,13,5395,-5,0,-65,1,2,abc_abc9,1,0.569,0,1,0,,,
ex218,ex218_r002_abc_abc_dch_bal_rw_pex218_r001_abc_abc_resyn_a411_d13_adp5343_177b6bcc,current,ex218_r001_abc_abc_resyn2rs_pex218_r000_abc_abc_resyn_a414_d13_adp5382_bd99b4d9,bd99b4d94f61abec42006367b625b02a698a57a477ab0e4ad0f2baed118305d4,abc,abc,abc_dch_bal_rw,dch_bal_rw,strash; dch; balance; rewrite -z; balance,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex218/artifacts/ex218_r002_abc_abc_dch_bal_rw_pex218_r001_abc_abc_resyn_a411_d13_adp5343_177b6bcc.aig,177b6bcc5c867cdf3a1ac63fb4d01eba6eb1616ff33b90c0168d864f86f97e30,,student/seeds/bf16/ex200_ex219_current/results/best.csv,411,13,5343,414,13,5382,-3,0,-39,1,2,abc_abc9,1,0.525,0,1,0,,,
ex219,ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a545_d12_adp6540_b832201f,current,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_f4953b7b,f4953b7bb0d6afa093062d2a47fb84daea6e43f64fccc66215f021e89aaf28f5,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a545_d12_adp6540_b832201f.aig,b832201f2071cd15108cdf7d3b44379febd8023333684e70b7bbbcce0b004eb8,,student/seeds/bf16/ex200_ex219_current/results/best.csv,545,12,6540,546,12,6552,-1,0,-12,1,8,culs,0,2.060,1,0,1,1,,
ex219,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_045be075,current,ex219_r006_culs_culs_resyn2_pex219_r005_mockturtle_mo_a546_d12_adp6552_fa24896a,fa24896a8f0473c59cf4d30f0b9466b7844a50b7ae43a8f7745bc421d7759495,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_045be075.aig,045be075a14fcc2ae3b22b6cfc21f3a927651ff4aeb16dced375b08199f909aa,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,546,12,6552,0,0,0,1,7,culs,0,1.893,0,1,1,1,,
ex219,ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a546_d12_adp6552_3e69be01,current,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_acf9b061,acf9b06174f1aa35dd87d886cd60281ac6d8ee24062bf5c852e1f63daa4043cc,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a546_d12_adp6552_3e69be01.aig,3e69be01b84f2227ea2a6d7c2a8e9d51dc615e7a993c5b857d37354aadb5b7b1,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,546,12,6552,0,0,0,1,8,culs,0,1.727,0,1,1,,,
ex219,ex219_r006_culs_culs_resyn2_pex219_r003_mockturtle_mo_a546_d12_adp6552_6256f1f7,current,ex219_r003_mockturtle_mockturtle_balance_pex219_r002_abc_abc_resyn_a547_d12_adp6564_6169b05a,6169b05ac5224dd1235e7636438095dcc33758c69fae49f25949683bbd7502d3,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r006_culs_culs_resyn2_pex219_r003_mockturtle_mo_a546_d12_adp6552_6256f1f7.aig,6256f1f725b0ccefefc8a2c277264e3a779fc8970d583eea39f11be96e7c0321,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,547,12,6564,-1,0,-12,1,6,culs,0,1.671,0,1,1,1,,
ex219,ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a546_d12_adp6552_6455bd99,current,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_045be075,045be075a14fcc2ae3b22b6cfc21f3a927651ff4aeb16dced375b08199f909aa,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a546_d12_adp6552_6455bd99.aig,6455bd9997a2f46a2d8a1bc88573ac3c72b0d765264b33130efcc4a9e0c9df01,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,546,12,6552,0,0,0,1,8,culs,0,1.602,0,1,1,,,
ex219,ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a546_d12_adp6552_703efcf5,current,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_804f5ab4,804f5ab4cd3b9f42242e663d91e05325a902ae17f56e6f342fe90fa1efaf7694,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r008_culs_culs_resyn2_pex219_r007_culs_culs_res_a546_d12_adp6552_703efcf5.aig,703efcf5ea4d008bd91b8543ae55fa20967c8462ed2ea6cbb36ce7983577424a,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,546,12,6552,0,0,0,1,8,culs,0,1.904,0,1,1,,,
ex219,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_804f5ab4,current,ex219_r006_culs_culs_resyn2_pex219_r004_mockturtle_mo_a546_d12_adp6552_a2b8db07,a2b8db077c6493b61fc920e19c0aed5243c57c624b3daa2a8813ac6b0ebcdbb5,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_804f5ab4.aig,804f5ab4cd3b9f42242e663d91e05325a902ae17f56e6f342fe90fa1efaf7694,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,546,12,6552,0,0,0,1,7,culs,0,1.625,0,1,1,1,,
ex219,ex219_r006_culs_culs_resyn2_pex219_r002_abc_abc_resyn_a546_d12_adp6552_868acea4,current,ex219_r002_abc_abc_resyn2rs_pex219_r001_abc_abc_dc2_d_a547_d12_adp6564_576614fa,576614fa75a036d26055e90c5a68ec6bf3cf55b6fc5badc8f22cfe70a5541b94,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r006_culs_culs_resyn2_pex219_r002_abc_abc_resyn_a546_d12_adp6552_868acea4.aig,868acea4ef798d7b037065d68295d16d5fae8b65e4f03441d70fbc3eb91e2e15,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,547,12,6564,-1,0,-12,1,6,culs,0,1.885,0,1,1,1,,
ex219,ex219_r006_culs_culs_resyn2_pex219_r004_mockturtle_mo_a546_d12_adp6552_a2b8db07,current,ex219_r004_mockturtle_mockturtle_balance_pex219_r003_mockturtle_mo_a547_d12_adp6564_24bd4abd,24bd4abdaaaa47e4a0ac4104708dd7b1dc13093b8eeee30edbb75c5d74d6a003,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r006_culs_culs_resyn2_pex219_r004_mockturtle_mo_a546_d12_adp6552_a2b8db07.aig,a2b8db077c6493b61fc920e19c0aed5243c57c624b3daa2a8813ac6b0ebcdbb5,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,547,12,6564,-1,0,-12,1,6,culs,0,1.629,0,1,1,1,,
ex219,ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_acf9b061,current,ex219_r006_culs_culs_resyn2_pex219_r003_mockturtle_mo_a546_d12_adp6552_6256f1f7,6256f1f725b0ccefefc8a2c277264e3a779fc8970d583eea39f11be96e7c0321,culs,culs,culs_resyn2,resyn2,read <input>; resyn2; write <output>,{},student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738/ex219/artifacts/ex219_r007_culs_culs_resyn2_pex219_r006_culs_culs_res_a546_d12_adp6552_acf9b061.aig,acf9b06174f1aa35dd87d886cd60281ac6d8ee24062bf5c852e1f63daa4043cc,,student/seeds/bf16/ex200_ex219_current/results/best.csv,546,12,6552,546,12,6552,0,0,0,1,7,culs,0,1.713,0,1,1,1,,
