agent_id,domain,case,candidate,method_signature,status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,source_csv,notes,candidate_id,baseline_frontend_adp,reference_adp,evaluate_log,runtime_sec,old_adp,evaluate_status,output_dir,beats_frontend,evaluate_log_path,hypothesis,hypothesis_family,representation,sharing_strategy,synth_flow,eval_dir,frontend_target_adp,delta_vs_target,beats_target,variant,shared_structure,verified_truth,ADP,frontend_best_adp,delta_vs_frontend,timestamp,run_id,family,synth_status,current_best_adp,improvement_vs_frontend,improvement_vs_current,source_path,yosys_script,synth_log,returncode,yosys_log_path,old_frontend_adp,improvement,beats_current,delta_vs_current,current_frontend_adp,delta_vs_current_best,yosys_log,eval_output_dir,synth_elapsed_sec,evaluate_elapsed_sec,high_level_description,threshold,delta_vs_threshold,beats_threshold
unknown-hard-r5,unknown,ex287,ex287_r5_cell_chunk4_case,ex287|local_cell_selector|cell_chunk4_case|k4_vector_cofactor_case_plain|share_abc_g_aig|official_evaluate|source_rtl,OK,1,1695,16,27120,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/verilog/ex287_r5_cell_chunk4_case.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/aigs/ex287_r5_cell_chunk4_case.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_cell_chunk4_case.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r5/evaluation_results.csv,official evaluate.py equivalent but not below frontend target,ex287_r5_cell_chunk4_case,,,,,,,,0,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_cell_chunk4_case.evaluate.py.log,use nibble route cells to expose local sharing while avoiding one full output-vector case,,source RTL four-bit local cell selector descriptors,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/eval_outputs/ex287_r5_cell_chunk4_case,,,,cell_chunk4_case,four-bit output chunks use independent selector blocks over semantic cofactors,benchmarks/ex287.truth,27120,26880,240,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-hard-r5,unknown,ex287,ex287_r5_pair_cell_share_abc_g_aig_d15,ex287|paired_lane_cell_selector_flow_variant|pair_cell_case_targeted_flow|k4_vector_cofactor_case_plain|share_abc_g_aig_D15|official_evaluate|source_rtl,OK,1,1698,16,27168,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/verilog/ex287_r5_pair_cell_share_abc_g_aig_d15.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/aigs/ex287_r5_pair_cell_share_abc_g_aig_d15.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_pair_cell_share_abc_g_aig_d15.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r5/evaluation_results.csv,official evaluate.py equivalent but not below frontend target,ex287_r5_pair_cell_share_abc_g_aig_d15,,,,,,,,0,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_pair_cell_share_abc_g_aig_d15.evaluate.py.log,run the new adjacent-cell source form through a delay-targeted frontend synth variant,,source RTL adjacent cell selector descriptors with targeted frontend flow,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/eval_outputs/ex287_r5_pair_cell_share_abc_g_aig_d15,,,,pair_cell_case_targeted_flow,same adjacent-cell source as pair_cell_case; only Yosys abc delay target changes,benchmarks/ex287.truth,27168,26880,288,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-hard-r5,unknown,ex287,ex287_r5_chunk4_share_abc_g_aig_d15,ex287|local_cell_selector_flow_variant|cell_chunk4_case_targeted_flow|k4_vector_cofactor_case_plain|share_abc_g_aig_D15|official_evaluate|source_rtl,OK,1,1695,16,27120,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/verilog/ex287_r5_chunk4_share_abc_g_aig_d15.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/aigs/ex287_r5_chunk4_share_abc_g_aig_d15.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_chunk4_share_abc_g_aig_d15.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r5/evaluation_results.csv,official evaluate.py equivalent but not below frontend target,ex287_r5_chunk4_share_abc_g_aig_d15,,,,,,,,0,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_chunk4_share_abc_g_aig_d15.evaluate.py.log,run the new four-bit local-cell source form through a delay-targeted frontend synth variant,,source RTL four-bit local cell selector descriptors with targeted frontend flow,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/eval_outputs/ex287_r5_chunk4_share_abc_g_aig_d15,,,,cell_chunk4_case_targeted_flow,same four-bit local-cell source as chunk4; only Yosys abc delay target changes,benchmarks/ex287.truth,27120,26880,240,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-hard-r5,unknown,ex287,ex287_r5_route_blocks_4_6_4,ex287|route_block_cell_selector|route_blocks_4_6_4|k4_vector_cofactor_case_plain|share_abc_g_aig|official_evaluate|source_rtl,OK,1,1701,16,27216,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/verilog/ex287_r5_route_blocks_4_6_4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/aigs/ex287_r5_route_blocks_4_6_4.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_route_blocks_4_6_4.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r5/evaluation_results.csv,official evaluate.py equivalent but not below frontend target,ex287_r5_route_blocks_4_6_4,,,,,,,,0,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_route_blocks_4_6_4.evaluate.py.log,align local selector blocks with stable outer lanes and the known Hamming-preserving swap region,,source RTL custom route-block selector descriptors,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/eval_outputs/ex287_r5_route_blocks_4_6_4,,,,route_blocks_4_6_4,custom contiguous output route blocks 4/6/4 use independent selector blocks,benchmarks/ex287.truth,27216,26880,336,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-hard-r5,unknown,ex287,ex287_r5_route_blocks_6_4_4,ex287|route_block_cell_selector|route_blocks_6_4_4|k4_vector_cofactor_case_plain|share_abc_g_aig|official_evaluate|source_rtl,OK,1,1713,16,27408,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/verilog/ex287_r5_route_blocks_6_4_4.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/aigs/ex287_r5_route_blocks_6_4_4.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_route_blocks_6_4_4.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r5/evaluation_results.csv,official evaluate.py equivalent but not below frontend target,ex287_r5_route_blocks_6_4_4,,,,,,,,0,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_route_blocks_6_4_4.evaluate.py.log,align local selector blocks with stable outer lanes and the known Hamming-preserving swap region,,source RTL custom route-block selector descriptors,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/eval_outputs/ex287_r5_route_blocks_6_4_4,,,,route_blocks_6_4_4,custom contiguous output route blocks 6/4/4 use independent selector blocks,benchmarks/ex287.truth,27408,26880,528,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-hard-r5,unknown,ex287,ex287_r5_pair_cell_standard_abc_g_aig,ex287|paired_lane_cell_selector_flow_variant|pair_cell_case_standard_flow|k4_vector_cofactor_case_plain|standard_abc_g_aig|official_evaluate|source_rtl,OK,1,1698,16,27168,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/verilog/ex287_r5_pair_cell_standard_abc_g_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/aigs/ex287_r5_pair_cell_standard_abc_g_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_pair_cell_standard_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-hard-r5/evaluation_results.csv,official evaluate.py equivalent but not below frontend target,ex287_r5_pair_cell_standard_abc_g_aig,,,,,,,,0,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/logs/ex287_r5_pair_cell_standard_abc_g_aig.evaluate.py.log,try the new adjacent-cell source form without the prior ex287 share pass,,source RTL adjacent cell selector descriptors with standard frontend flow,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-hard-r5/ex287/eval_outputs/ex287_r5_pair_cell_standard_abc_g_aig,,,,pair_cell_case_standard_flow,same adjacent-cell source as pair_cell_case; share pass removed,benchmarks/ex287.truth,27168,26880,288,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex292,ex292_ugr_skew5_planes_outside,ex292|global_state_root_regrouping|skew5_output_planes|five_scalar_BDD_pools_skewed_mod5|yosys_internal_abc_g_aig|official_evaluate|all_outputs,OK,1,6775,22,149050,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/verilog/ex292_ugr_skew5_planes_outside.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/aigs/ex292_ugr_skew5_planes_outside.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/logs/ex292_ugr_skew5_planes_outside.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,grouped_bdd_nodes=5383,ex292_ugr_skew5_planes_outside,,,,3.135,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex292,ex292_ugr_endpoint_quad_planes_outside,ex292|global_state_root_regrouping|endpoint_midpoint_quads|four_scalar_BDD_pools_endpoint_midpoint_groups|yosys_internal_abc_g_aig|official_evaluate|all_outputs,OK,1,6754,22,148588,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/verilog/ex292_ugr_endpoint_quad_planes_outside.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/aigs/ex292_ugr_endpoint_quad_planes_outside.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/logs/ex292_ugr_endpoint_quad_planes_outside.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,grouped_bdd_nodes=5097,ex292_ugr_endpoint_quad_planes_outside,,,,3.053,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex292,ex292_ugr_mod3_inner_phase_mix,ex292|global_state_source_boundary_mix|mod3_inner_phase|mod4_base_plus_mod3_donor_inner_phase_bits|yosys_internal_abc_g_aig|official_evaluate|bits_2_5_8_11,OK,1,6766,21,142086,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/verilog/ex292_ugr_mod3_inner_phase_mix.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/aigs/ex292_ugr_mod3_inner_phase_mix.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex292/logs/ex292_ugr_mod3_inner_phase_mix.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,,ex292_ugr_mod3_inner_phase_mix,,,,3.918,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex294,ex294_ugr_phase_pair_planes_outside,ex294|global_state_root_regrouping|phase_pair_planes|four_scalar_BDD_pools_phase_pairs|yosys_internal_abc_g_aig|official_evaluate|all_outputs,OK,1,10812,23,248676,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/verilog/ex294_ugr_phase_pair_planes_outside.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/aigs/ex294_ugr_phase_pair_planes_outside.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/logs/ex294_ugr_phase_pair_planes_outside.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,grouped_bdd_nodes=8349,ex294_ugr_phase_pair_planes_outside,,,,6.391,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex294,ex294_ugr_endpoint_bands_outside,ex294|global_state_root_regrouping|endpoint_bands|four_scalar_BDD_pools_endpoint_center_bands|yosys_internal_abc_g_aig|official_evaluate|all_outputs,OK,1,10841,25,271025,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/verilog/ex294_ugr_endpoint_bands_outside.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/aigs/ex294_ugr_endpoint_bands_outside.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/logs/ex294_ugr_endpoint_bands_outside.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,grouped_bdd_nodes=8330,ex294_ugr_endpoint_bands_outside,,,,6.549,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex294,ex294_ugr_quadrant_descriptor_midplanes,ex294|global_state_descriptor_source_boundary|quadrant_midplanes|shared_endpoint_quadrant_descriptor_selects_midplane_groups|yosys_internal_abc_g_aig|official_evaluate|bits_2_3_6_7_10_11_14_15,OK,1,10687,22,235114,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/verilog/ex294_ugr_quadrant_descriptor_midplanes.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/aigs/ex294_ugr_quadrant_descriptor_midplanes.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex294/logs/ex294_ugr_quadrant_descriptor_midplanes.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,,ex294_ugr_quadrant_descriptor_midplanes,,,,7.585,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex297,ex297_ugr_midcell_selected_bdd,ex297|cyclic_2bit_selected_exact_bdd|midcell_bits_4_5|pairsel_base_plus_shared_selected_bdd_roots|yosys_internal_abc_g_aig|official_evaluate|bits_4_5,OK,1,29060,22,639320,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/verilog/ex297_ugr_midcell_selected_bdd.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/aigs/ex297_ugr_midcell_selected_bdd.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/logs/ex297_ugr_midcell_selected_bdd.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,selected_bdd_nodes=3300,ex297_ugr_midcell_selected_bdd,,,,39.010,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex297,ex297_ugr_phasebridge_selected_bdd,ex297|cyclic_2bit_selected_exact_bdd|phasebridge_bits_6_7|pairsel_base_plus_shared_selected_bdd_roots|yosys_internal_abc_g_aig|official_evaluate|bits_6_7,OK,1,29258,22,643676,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/verilog/ex297_ugr_phasebridge_selected_bdd.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/aigs/ex297_ugr_phasebridge_selected_bdd.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/logs/ex297_ugr_phasebridge_selected_bdd.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,selected_bdd_nodes=3372,ex297_ugr_phasebridge_selected_bdd,,,,38.338,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex297,ex297_ugr_sel2_midcell_overlay,ex297|cyclic_2bit_phase_interleaved_overlay|sel2_midcells|pairsel_base_plus_sel2_midcluster_donor_on_middle_cells|yosys_internal_abc_g_aig|official_evaluate|bits_4_5_8_9,OK,1,26568,16,425088,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/verilog/ex297_ugr_sel2_midcell_overlay.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/aigs/ex297_ugr_sel2_midcell_overlay.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/logs/ex297_ugr_sel2_midcell_overlay.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,,ex297_ugr_sel2_midcell_overlay,,,,52.631,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unknown-global-r4,unknown,ex297,ex297_ugr_celllocal_bridge_overlay,ex297|cyclic_2bit_celllocal_bridge_overlay|celllocal_bridgecells|pairsel_base_plus_celllocal_donor_on_bridge_cells|yosys_internal_abc_g_aig|official_evaluate|bits_2_3_10_11,OK,1,26639,16,426224,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/verilog/ex297_ugr_celllocal_bridge_overlay.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/aigs/ex297_ugr_celllocal_bridge_overlay.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-global-r4/ex297/logs/ex297_ugr_celllocal_bridge_overlay.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-global-r4/evaluation_results.csv,,ex297_ugr_celllocal_bridge_overlay,,,,48.568,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-source-r6,float_fp8,ex240,ex240_r6_range_shell_core,ex240|packed FP8 add|direct zero and conservative large-gap passthrough shell|current exact residual core only for active cancellation/rounding region|repo_default_abc_g_AND|official_evaluate|range_shell_core_residual,OK,1,639,46,29394,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/verilog/ex240_r6_range_shell_core.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/aigs/ex240_r6_range_shell_core.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/logs/ex240_r6_range_shell_core.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-source-r6/evaluation_results.csv,official evaluate.py OK,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/logs/ex240_r6_range_shell_core.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-source-r6,float_fp8,ex240,ex240_r6_active_descriptor_table,ex240|packed FP8 add|active-region descriptor residual table|shared max/min eff/sig/gap descriptor plus direct zero and large-gap shell|abc_g_aig_frontend|official_evaluate|active_descriptor_residual,OK,1,4318,36,155448,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/verilog/ex240_r6_active_descriptor_table.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/aigs/ex240_r6_active_descriptor_table.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/logs/ex240_r6_active_descriptor_table.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-source-r6/evaluation_results.csv,official evaluate.py OK,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex240/logs/ex240_r6_active_descriptor_table.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-source-r6,float_fp8,ex245,ex245_r6_range_shell_core,ex245|packed FP8 add|direct zero and conservative large-gap passthrough shell|current exact residual core only for active cancellation/rounding region|repo_default_abc_g_AND|official_evaluate|range_shell_core_residual,OK,1,737,34,25058,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/verilog/ex245_r6_range_shell_core.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/aigs/ex245_r6_range_shell_core.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/logs/ex245_r6_range_shell_core.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-source-r6/evaluation_results.csv,official evaluate.py OK,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/logs/ex245_r6_range_shell_core.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-source-r6,float_fp8,ex245,ex245_r6_active_descriptor_table,ex245|packed FP8 add|active-region descriptor residual table|shared max/min eff/sig/gap descriptor plus direct zero and large-gap shell|abc_g_aig_frontend|official_evaluate|active_descriptor_residual,OK,1,2159,34,73406,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/verilog/ex245_r6_active_descriptor_table.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/aigs/ex245_r6_active_descriptor_table.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/logs/ex245_r6_active_descriptor_table.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-source-r6/evaluation_results.csv,official evaluate.py OK,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex245/logs/ex245_r6_active_descriptor_table.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-source-r6,float_fp8,ex248,ex248_r6_numden_range_shell_core,ex248|E5M2FN packed fmod low mod high|direct numerator denominator range partition shell|shared NaN divisor-zero numerator-zero less-than and equality predicates around current periodic residual core|abc_g_aig_frontend|official_evaluate|numden_range_shell_core,OK,1,291,27,7857,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/verilog/ex248_r6_numden_range_shell_core.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/aigs/ex248_r6_numden_range_shell_core.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/logs/ex248_r6_numden_range_shell_core.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-source-r6/evaluation_results.csv,official evaluate.py OK,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/logs/ex248_r6_numden_range_shell_core.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fp8-source-r6,float_fp8,ex248,ex248_r6_quot_rem_formula_norm,ex248|E5M2FN packed fmod low mod high|quotient remainder descriptor with formula normalizer|shared sig_d sig_n exponent-delta periodic remainder table and direct rem normalization|abc_g_aig_frontend|official_evaluate|quot_rem_formula_norm,OK,1,328,30,9840,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/verilog/ex248_r6_quot_rem_formula_norm.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/aigs/ex248_r6_quot_rem_formula_norm.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/logs/ex248_r6_quot_rem_formula_norm.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-source-r6/evaluation_results.csv,official evaluate.py OK,,,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-source-r6/ex248/logs/ex248_r6_quot_rem_formula_norm.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-struct-r4,integer,ex276,ex276_r4_prefix4_shared_ge_default_and,ex276|unsigned_floor_isqrt_10_to_5|prefix4_shared_ge_current_source_resynth|same shared hi bucket low-threshold classifier; frontend synth-flow variant|default_and|abc_xf_official_evaluate|whole_word,OK,true,113,11,1243,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/verilog/ex276_r4_prefix4_shared_ge_default_and.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/aigs/ex276_r4_prefix4_shared_ge_default_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/logs/ex276_r4_prefix4_shared_ge_default_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-struct-r4/evaluation_results.csv,official evaluate.py OK; project default abc -g AND,ex276_r4_prefix4_shared_ge_default_and,,,,,,,,,,current best prefix4 shared-ge classifier may improve with source frontend mapping only,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/eval_outputs/ex276_r4_prefix4_shared_ge_default_and,,,,default_and,,benchmarks/ex276.truth,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,233,false
