agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,candidate_id,hypothesis_family,diagnostic,report_path,log_path,aig_path,old_adp,descriptor_bits,output_grouping,structure_family,shared_nodes_or_terms,outputs_covered,expected_benefit,observed_qor,timestamp,family,structure,source_modules,selected_bits,order,node_count,status,equivalent,representation,transform,variable_order,anchor_key,classes,selected_output_bits,descriptor_conflicts,bdd_nodes,run_id,source_label,selector,variant,high_level_description,invariants,previous_failed_descriptions,sharing_strategy,verilog_path,evaluate_log,outcome
integer-r9,integer,ex267,ex267_r9_q4_lowbase_cof_bhi3_ahi1_transfer,ex267|unsigned_low6_high6_divide_with_dbz_saturation|prior_low-area_cofactor_wordmux_base_with_only_q4_replaced_by_direct_quotient_bit_formula|test_whether_the_second_quotient_bit_is_the_useful_lowbase_boundary|abc_g_aig|official_evaluate_py|frontend_only,test whether the second quotient bit is the useful lowbase boundary,OK,349,14,4886,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,prior low-area cofactor wordmux base with only q4 replaced by direct quotient bit formula,ex267_r9_q4_lowbase_cof_bhi3_ahi1_transfer,,,,,,,,,,,,,,2026-06-14 19:49:20 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex266,ex266_r9_parallel_case_attrs_muxclean,ex266|current_high-level_function_with_case_decode_hints|parallel_case_attributes_on_existing_exact_case/decision_source|preserve_existing_shared_word/bit_structures_and_expose_parallel_decode|muxclean_aig|official_evaluate_py|frontend_only,preserve existing shared word/bit structures and expose parallel decode,OK,152,11,1672,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,parallel_case attributes on existing exact case/decision source,ex266_r9_parallel_case_attrs_muxclean,,,,,,,,,,,,,,2026-06-14 19:49:20 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex266,ex266_r9_full_parallel_case_attrs_muxclean,ex266|current_high-level_function_with_stronger_case_decode_hints|full_case_plus_parallel_case_attributes_on_existing_exact_case/decision_source|preserve_existing_shared_word/bit_structures_and_expose_complete_mutually_exclusive_decode|muxclean_aig|official_evaluate_py|frontend_only,preserve existing shared word/bit structures and expose complete mutually exclusive decode,OK,152,11,1672,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,full_case plus parallel_case attributes on existing exact case/decision source,ex266_r9_full_parallel_case_attrs_muxclean,,,,,,,,,,,,,,2026-06-14 19:49:21 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_parallel_case_attrs_muxclean,ex267|current_high-level_function_with_case_decode_hints|parallel_case_attributes_on_existing_exact_case/decision_source|preserve_existing_shared_word/bit_structures_and_expose_parallel_decode|muxclean_aig|official_evaluate_py|frontend_only,preserve existing shared word/bit structures and expose parallel decode,OK,340,12,4080,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,parallel_case attributes on existing exact case/decision source,ex267_r9_parallel_case_attrs_muxclean,,,,,,,,,,,,,,2026-06-14 19:49:22 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_full_parallel_case_attrs_muxclean,ex267|current_high-level_function_with_stronger_case_decode_hints|full_case_plus_parallel_case_attributes_on_existing_exact_case/decision_source|preserve_existing_shared_word/bit_structures_and_expose_complete_mutually_exclusive_decode|muxclean_aig|official_evaluate_py|frontend_only,preserve existing shared word/bit structures and expose complete mutually exclusive decode,OK,340,12,4080,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,full_case plus parallel_case attributes on existing exact case/decision source,ex267_r9_full_parallel_case_attrs_muxclean,,,,,,,,,,,,,,2026-06-14 19:49:22 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex276,ex276_r9_parallel_case_attrs_muxclean,ex276|current_high-level_function_with_case_decode_hints|parallel_case_attributes_on_existing_exact_case/decision_source|preserve_existing_shared_word/bit_structures_and_expose_parallel_decode|muxclean_aig|official_evaluate_py|frontend_only,preserve existing shared word/bit structures and expose parallel decode,OK,113,11,1243,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,parallel_case attributes on existing exact case/decision source,ex276_r9_parallel_case_attrs_muxclean,,,,,,,,,,,,,,2026-06-14 19:49:23 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex276,ex276_r9_full_parallel_case_attrs_muxclean,ex276|current_high-level_function_with_stronger_case_decode_hints|full_case_plus_parallel_case_attributes_on_existing_exact_case/decision_source|preserve_existing_shared_word/bit_structures_and_expose_complete_mutually_exclusive_decode|muxclean_aig|official_evaluate_py|frontend_only,preserve existing shared word/bit structures and expose complete mutually exclusive decode,OK,113,11,1243,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,full_case plus parallel_case attributes on existing exact case/decision source,ex276_r9_full_parallel_case_attrs_muxclean,,,,,,,,,,,,,,2026-06-14 19:49:23 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex260,ex260_r9_pruned_unused_sum_hi_d8,ex260|signed_low4_high4_multiply|current_center_RHCLA2_source_with_unused_upper_sum_equations_removed|keep_current_shared_compressor_and_remove_dead_high_sum_source_boundary|abc_g_aig_d8|official_evaluate_py|frontend_only,keep current shared compressor and remove dead high sum source boundary,OK,91,14,1274,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current center RHCLA2 source with unused upper sum equations removed,ex260_r9_pruned_unused_sum_hi_d8,,,,,,,,,,,,,,2026-06-14 19:49:24 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex260,ex260_r9_pruned_unused_sum_hi_abc_and,ex260|signed_low4_high4_multiply|current_center_RHCLA2_source_with_unused_upper_sum_equations_removed|keep_current_shared_compressor_and_remove_dead_high_sum_source_boundary|abc_g_and|official_evaluate_py|frontend_only,keep current shared compressor and remove dead high sum source boundary,OK,105,14,1470,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current center RHCLA2 source with unused upper sum equations removed,ex260_r9_pruned_unused_sum_hi_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:24 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex260,ex260_r9_sign_quadrant_low3_core_d8,ex260|signed_low4_high4_multiply|low3_unsigned_core_plus_sign-quadrant_correction_rows|share_low3_product_and_two_sparse_sign_correction_rows|abc_g_aig_d8|official_evaluate_py|frontend_only,share low3 product and two sparse sign correction rows,OK,82,24,1968,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,low3 unsigned core plus sign-quadrant correction rows,ex260_r9_sign_quadrant_low3_core_d8,,,,,,,,,,,,,,2026-06-14 19:49:25 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex260,ex260_r9_sign_quadrant_low3_core_abc_and,ex260|signed_low4_high4_multiply|low3_unsigned_core_plus_sign-quadrant_correction_rows|share_low3_product_and_two_sparse_sign_correction_rows|abc_g_and|official_evaluate_py|frontend_only,share low3 product and two sparse sign correction rows,OK,82,24,1968,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,low3 unsigned core plus sign-quadrant correction rows,ex260_r9_sign_quadrant_low3_core_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:25 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex260,ex260_r9_sign_quadrant_balanced_sum_d8,ex260|signed_low4_high4_multiply|low3_unsigned_core_plus_balanced_two's-complement_correction_sums|share_low3_product_while_balancing_sign-correction_additions_to_reduce_serial_subtract_delay|abc_g_aig_d8|official_evaluate_py|frontend_only,share low3 product while balancing sign-correction additions to reduce serial subtract delay,OK,103,24,2472,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,low3 unsigned core plus balanced two's-complement correction sums,ex260_r9_sign_quadrant_balanced_sum_d8,,,,,,,,,,,,,,2026-06-14 19:49:25 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex260,ex260_r9_sign_quadrant_balanced_sum_abc_and,ex260|signed_low4_high4_multiply|low3_unsigned_core_plus_balanced_two's-complement_correction_sums|share_low3_product_while_balancing_sign-correction_additions_to_reduce_serial_subtract_delay|abc_g_and|official_evaluate_py|frontend_only,share low3 product while balancing sign-correction additions to reduce serial subtract delay,OK,103,24,2472,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,low3 unsigned core plus balanced two's-complement correction sums,ex260_r9_sign_quadrant_balanced_sum_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:26 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_abc_and,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_and|official_evaluate_py|frontend_only,reuse current lower quotient word and share simple top-bit predicates,OK,334,12,4008,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,ex267_r9_q54_formula_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:27 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_d8,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_aig_d8|official_evaluate_py|frontend_only,reuse current lower quotient word and share simple top-bit predicates,OK,331,12,3972,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,ex267_r9_q54_formula_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:27 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_optfull,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|optfull_aig|official_evaluate_py|frontend_only,reuse current lower quotient word and share simple top-bit predicates,OK,345,12,4140,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,ex267_r9_q54_formula_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:28 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_range_overlay_abc_and,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|abc_g_and|official_evaluate_py|frontend_only,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,OK,337,12,4044,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,ex267_r9_q54_range_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:28 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_range_overlay_d8,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|abc_g_aig_d8|official_evaluate_py|frontend_only,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,OK,338,12,4056,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,ex267_r9_q54_range_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:29 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_range_overlay_optfull,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|optfull_aig|official_evaluate_py|frontend_only,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,OK,336,12,4032,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,ex267_r9_q54_range_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:29 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_fullcase_abc_and,ex267|unsigned_low6_high6_divide_with_dbz_saturation|q5/q4_direct_formulas_plus_full/parallel_attributes_on_remaining_current_cases|combine_direct_top_predicates_with_existing_local_BDD_decode_hints|abc_g_and|official_evaluate_py|frontend_only,combine direct top predicates with existing local BDD decode hints,OK,334,12,4008,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,q5/q4 direct formulas plus full/parallel attributes on remaining current cases,ex267_r9_q54_formula_overlay_fullcase_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:30 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_fullcase_d8,ex267|unsigned_low6_high6_divide_with_dbz_saturation|q5/q4_direct_formulas_plus_full/parallel_attributes_on_remaining_current_cases|combine_direct_top_predicates_with_existing_local_BDD_decode_hints|abc_g_aig_d8|official_evaluate_py|frontend_only,combine direct top predicates with existing local BDD decode hints,OK,331,12,3972,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,q5/q4 direct formulas plus full/parallel attributes on remaining current cases,ex267_r9_q54_formula_overlay_fullcase_d8,,,,,,,,,,,,,,2026-06-14 19:49:30 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_fullcase_optfull,ex267|unsigned_low6_high6_divide_with_dbz_saturation|q5/q4_direct_formulas_plus_full/parallel_attributes_on_remaining_current_cases|combine_direct_top_predicates_with_existing_local_BDD_decode_hints|optfull_aig|official_evaluate_py|frontend_only,combine direct top predicates with existing local BDD decode hints,OK,345,12,4140,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,q5/q4 direct formulas plus full/parallel attributes on remaining current cases,ex267_r9_q54_formula_overlay_fullcase_optfull,,,,,,,,,,,,,,2026-06-14 19:49:31 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_hand_formula_overlay_d8,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_hand-derived_quotient_predicates|reuse_current_low_quotient_word_and_share_compact_b==1/2/3_top_predicates|abc_g_aig_d8|official_evaluate_py|frontend_only,reuse current low quotient word and share compact b==1/2/3 top predicates,OK,344,13,4472,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by hand-derived quotient predicates,ex267_r9_q54_hand_formula_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:32 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_hand_formula_overlay_abc_and,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_hand-derived_quotient_predicates|reuse_current_low_quotient_word_and_share_compact_b==1/2/3_top_predicates|abc_g_and|official_evaluate_py|frontend_only,reuse current low quotient word and share compact b==1/2/3 top predicates,OK,346,13,4498,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current hybrid wordmux with q5/q4 replaced by hand-derived quotient predicates,ex267_r9_q54_hand_formula_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:32 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_keep_arith_topbdd_boundary_optfull,ex273|unsigned_14-bit_square|current_top4-BDD_hybrid_with_keep_attributes_on_arithmetic/top-BDD_boundary_wires|preserve_lower_arithmetic_square_and_selected_top_BDD_boundary_sharing|optfull_aig|official_evaluate_py|frontend_only,preserve lower arithmetic square and selected top BDD boundary sharing,OK,725,38,27550,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current top4-BDD hybrid with keep attributes on arithmetic/top-BDD boundary wires,ex273_r9_keep_arith_topbdd_boundary_optfull,,,,,,,,,,,,,,2026-06-14 19:49:33 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top27_interval_overlay_optfull,ex273|unsigned_14-bit_square|current_square_hybrid_with_MSB_replaced_by_x^2_interval_threshold|share_existing_lower_arithmetic/top_BDD_while_expressing_the_highest_bit_as_one_range_predicate|optfull_aig|official_evaluate_py|frontend_only,share existing lower arithmetic/top BDD while expressing the highest bit as one range predicate,OK,733,38,27854,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with MSB replaced by x^2 interval threshold,ex273_r9_top27_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:34 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top27_interval_overlay_d8,ex273|unsigned_14-bit_square|current_square_hybrid_with_MSB_replaced_by_x^2_interval_threshold|share_existing_lower_arithmetic/top_BDD_while_expressing_the_highest_bit_as_one_range_predicate|abc_g_aig_d8|official_evaluate_py|frontend_only,share existing lower arithmetic/top BDD while expressing the highest bit as one range predicate,OK,733,38,27854,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with MSB replaced by x^2 interval threshold,ex273_r9_top27_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:35 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top27_interval_overlay_abc_and,ex273|unsigned_14-bit_square|current_square_hybrid_with_MSB_replaced_by_x^2_interval_threshold|share_existing_lower_arithmetic/top_BDD_while_expressing_the_highest_bit_as_one_range_predicate|abc_g_and|official_evaluate_py|frontend_only,share existing lower arithmetic/top BDD while expressing the highest bit as one range predicate,OK,970,38,36860,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with MSB replaced by x^2 interval threshold,ex273_r9_top27_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:36 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top26_interval_overlay_optfull,ex273|unsigned_14-bit_square|current_square_hybrid_with_bit26_replaced_by_x^2_interval_thresholds|preserve_MSB_top_BDD_and_replace_only_the_second-highest_bit_with_range_descriptors|optfull_aig|official_evaluate_py|frontend_only,preserve MSB top BDD and replace only the second-highest bit with range descriptors,OK,735,38,27930,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with bit26 replaced by x^2 interval thresholds,ex273_r9_top26_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:37 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top26_interval_overlay_d8,ex273|unsigned_14-bit_square|current_square_hybrid_with_bit26_replaced_by_x^2_interval_thresholds|preserve_MSB_top_BDD_and_replace_only_the_second-highest_bit_with_range_descriptors|abc_g_aig_d8|official_evaluate_py|frontend_only,preserve MSB top BDD and replace only the second-highest bit with range descriptors,OK,735,38,27930,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with bit26 replaced by x^2 interval thresholds,ex273_r9_top26_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:38 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top26_interval_overlay_abc_and,ex273|unsigned_14-bit_square|current_square_hybrid_with_bit26_replaced_by_x^2_interval_thresholds|preserve_MSB_top_BDD_and_replace_only_the_second-highest_bit_with_range_descriptors|abc_g_and|official_evaluate_py|frontend_only,preserve MSB top BDD and replace only the second-highest bit with range descriptors,OK,962,38,36556,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with bit26 replaced by x^2 interval thresholds,ex273_r9_top26_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:39 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2726_interval_overlay_optfull,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|optfull_aig|official_evaluate_py|frontend_only,share existing body and expose high square bits as monotone/range descriptors,OK,734,36,26424,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits replaced by x^2 interval thresholds,ex273_r9_top2726_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:40 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2726_interval_overlay_d8,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_aig_d8|official_evaluate_py|frontend_only,share existing body and expose high square bits as monotone/range descriptors,OK,734,36,26424,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits replaced by x^2 interval thresholds,ex273_r9_top2726_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:40 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2726_interval_overlay_abc_and,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_and|official_evaluate_py|frontend_only,share existing body and expose high square bits as monotone/range descriptors,OK,990,36,35640,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits replaced by x^2 interval thresholds,ex273_r9_top2726_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:41 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2726_shared_threshold_optfull,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_from_shared_sqrt-boundary_threshold_wires|share_ge8192/ge11586/ge14190_predicates_across_top_square_bits_instead_of_independent_comparators|optfull_aig|official_evaluate_py|frontend_only,share ge8192/ge11586/ge14190 predicates across top square bits instead of independent comparators,NOT_EQUIV,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits from shared sqrt-boundary threshold wires,ex273_r9_top2726_shared_threshold_optfull,,,,,,,,,,,,,,2026-06-14 19:49:42 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2726_shared_threshold_d8,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_from_shared_sqrt-boundary_threshold_wires|share_ge8192/ge11586/ge14190_predicates_across_top_square_bits_instead_of_independent_comparators|abc_g_aig_d8|official_evaluate_py|frontend_only,share ge8192/ge11586/ge14190 predicates across top square bits instead of independent comparators,NOT_EQUIV,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits from shared sqrt-boundary threshold wires,ex273_r9_top2726_shared_threshold_d8,,,,,,,,,,,,,,2026-06-14 19:49:43 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
