agent_id,domain,case,candidate,method_signature,old_area,old_delay,old_adp,new_area,new_delay,new_adp,improvement_adp,verilog_path,aig_path,log_path,source_csv,notes,r2_baseline_adp,improvement_vs_r2,r3_best_adp,improvement_vs_r3,r4_best_adp,improvement_vs_snapshot,improvement_vs_r4,evaluate_log_path,candidate_id,hypothesis,hypothesis_family,representation,sharing_strategy,synth_flow,eval_dir,equivalent,status,area,delay,adp,frontend_target_adp,reference_adp,delta_vs_target,beats_target,previous_adp,new_candidate_id,timestamp,family,evaluate_log,yosys_log_path,variant,shared_structure,verified_truth,ADP,frontend_best_adp,current_best_adp,delta_vs_frontend,delta_vs_current,beats_frontend,beats_current,run_id,high_level_description
unknown-wide-r9,unknown,ex297,ex297_r9_current_inline_synth_preset,ex297|cyclic_2bit_selector_state_paired_classes|inline_current_source_flow_probe|direct_renamed_current_source|yosys_synth_flatten_abc_g_aig|official_evaluate|cell_pair_outputs,,,425024,26188,16,419008,6016,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex297/verilog/ex297_r9_current_inline_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex297/aigs/ex297_r9_current_inline_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex297/logs/ex297_r9_current_inline_synth_preset.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=425024; current_overall_adp=425024,,,,,,,,,,,,,,,,,,26188,16,,,,,,425024,ex297_r9_current_inline_synth_preset,,,,,,,,,,,,,,,,
unknown-wide-r9,unknown,ex299,ex299_r9_casez_full_parallel_synth_preset,ex299|cyclic_2bit_selector_cluster_current_source|casez_full_parallel_synth_preset|sel2_pairsel_celllocal_case_boundary_attrs|yosys_synth_flatten_abc_g_aig|official_evaluate|cell_pair_outputs,,,1774260,96509,18,1737162,37098,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/verilog/ex299_r9_casez_full_parallel_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/aigs/ex299_r9_casez_full_parallel_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/logs/ex299_r9_casez_full_parallel_synth_preset.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=1774260; current_overall_adp=1774260,,,,,,,,,,,,,,,,,,96509,18,,,,,,1774260,ex299_r9_casez_full_parallel_synth_preset,,,,,,,,,,,,,,,,
unknown-wide-r9,unknown,ex299,ex299_r9_pairsel_center_quad_synth_preset,ex299|cyclic_2bit_symbol_sparse_bridge_overlay|pairsel_center_quad_6_7_8_9|static_pair89_base_plus_pairsel_center_quad|yosys_synth_flatten_abc_g_aig|official_evaluate|bits_6_7_8_9,,,1774260,96502,18,1737036,37224,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/verilog/ex299_r9_pairsel_center_quad_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/aigs/ex299_r9_pairsel_center_quad_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/logs/ex299_r9_pairsel_center_quad_synth_preset.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/best_improvements.csv,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=1774260; current_overall_adp=1774260,,,,,,,,,,,,,,,,,,96502,18,,,,,,1774260,ex299_r9_pairsel_center_quad_synth_preset,,,,,,,,,,,,,,,,
fp8-hard-r11,float_fp8,ex245,ex245_r11_nan_or_mask,ex245|E5M2FN packed add high byte plus low byte|replace final NaN mux with finite-output sign mask and payload OR mask|keeps current semantic roots while changing the final output cone|abc_g_aig_frontend|official_evaluate|full_word,717,33,23661,713,33,23529,132,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/verilog/ex245_r11_nan_or_mask.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/aigs/ex245_r11_nan_or_mask.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_nan_or_mask.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-hard-r11/best_improvements.csv,final cone replacement,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_nan_or_mask.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_nan_or_mask.yosys.log,,,,,,,,,,,,
fp8-hard-r11,float_fp8,ex245,ex245_r11_r89_active_branch_muxclean,ex245|E5M2FN packed add high byte plus low byte|r89 active same/diff/pass branch source with mux-clean frontend flow|shared sorted decode plus selected active residual roots before final NaN mux|muxclean_aig|official_evaluate|full_word,717,33,23661,696,33,22968,693,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/verilog/ex245_r11_r89_active_branch_muxclean.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/aigs/ex245_r11_r89_active_branch_muxclean.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_muxclean.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-hard-r11/best_improvements.csv,active residual packed branch transfer,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_muxclean.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_muxclean.yosys.log,,,,,,,,,,,,
fp8-hard-r11,float_fp8,ex245,ex245_r11_r89_active_branch_preset,ex245|E5M2FN packed add high byte plus low byte|r89 active same/diff/pass branch source with explicit synth preset|shared sorted decode plus selected active residual roots before final NaN mux|synth_preset_aig|official_evaluate|full_word,717,33,23661,706,33,23298,363,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/verilog/ex245_r11_r89_active_branch_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/aigs/ex245_r11_r89_active_branch_preset.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_preset.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-hard-r11/best_improvements.csv,active residual packed branch synthesis preset,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_preset.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_preset.yosys.log,,,,,,,,,,,,
fp8-hard-r11,float_fp8,ex245,ex245_r11_r89_active_branch_d30,ex245|E5M2FN packed add high byte plus low byte|r89 active same/diff/pass branch source with abc -D 30 target|shared active branch source with delay-targeted frontend ABC pass|abc_d30_AND|official_evaluate|full_word,717,33,23661,707,33,23331,330,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/verilog/ex245_r11_r89_active_branch_d30.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/aigs/ex245_r11_r89_active_branch_d30.aig,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_d30.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/fp8-hard-r11/best_improvements.csv,active residual packed branch delay target,,,,,,,,student/runs/float_fp8/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_d30.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/fp8-hard-r11/ex245/logs/ex245_r11_r89_active_branch_d30.yosys.log,,,,,,,,,,,,
bf16-fp16-r9,bf16,ex205,ex205_r9_active_shell_currentbase_abc_g_aig,ex205|active_normal_currentbase_compact_special_shell|current best source used only for active-normal region with a new compact truth-derived special shell:ex205_r9_active_shell_currentbase_abc_g_aig|share active-normal base logic while exposing nonactive constant/NaN/inf shell outside the base module|abc_g_aig|abc_xf_official_evaluate|bf16_fp16_r9,4425,16,70800,4422,16,70752,48,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/bf16-fp16-r9/ex205/verilog/ex205_r9_active_shell_currentbase_abc_g_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/bf16-fp16-r9/ex205/aigs/ex205_r9_active_shell_currentbase_abc_g_aig.aig,student/runs/bf16/ex204_ex299_frontend_breakthrough_20260614_1051/bf16-fp16-r9/ex205/official_eval/ex205_r9_active_shell_currentbase_abc_g_aig/ex205_r9_active_shell_currentbase_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/bf16-fp16-r9/best_improvements.csv,"active-normal wrapper over current best with compact truth-derived special shell; active_keys=254; special_keys=258; special_modes=const:257,singleton_else:1; source=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unary-r7/ex205/verilog/ex205_r7_flow_optfull_aig.v; evaluate.py exit 0; elapsed 1.039s; yosys abc_g_aig exit 0; elapsed 5.263s",,,,,,,,student/runs/bf16/ex204_ex299_frontend_breakthrough_20260614_1051/bf16-fp16-r9/ex205/official_eval/ex205_r9_active_shell_currentbase_abc_g_aig/ex205_r9_active_shell_currentbase_abc_g_aig.evaluate.py.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_aig|official_evaluate_py|frontend_only,,,4080,331,12,3972,108,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_formula_overlay.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_formula_overlay.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.363; evaluate_sec=0.848; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay.evaluate.py.log,ex267_r9_q54_formula_overlay,,divider_selected_top_bit_formula,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,reuse current lower quotient word and share simple top-bit predicates,abc_g_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_formula_overlay,1,OK,331,12,3972,4080,2651,,,,,2026-06-14 19:48:33 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay.yosys.log,,,,,,,108,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_range_overlay,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|abc_g_aig|official_evaluate_py|frontend_only,,,4080,338,12,4056,24,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_range_overlay.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_range_overlay.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.398; evaluate_sec=0.223; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay.evaluate.py.log,ex267_r9_q54_range_overlay,,divider_quotient_range_predicates,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,abc_g_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_range_overlay,1,OK,338,12,4056,4080,2651,,,,,2026-06-14 19:48:36 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay.yosys.log,,,,,,,24,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_fullcase,ex267|unsigned_low6_high6_divide_with_dbz_saturation|q5/q4_direct_formulas_plus_full/parallel_attributes_on_remaining_current_cases|combine_direct_top_predicates_with_existing_local_BDD_decode_hints|abc_g_aig|official_evaluate_py|frontend_only,,,4080,331,12,3972,108,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_formula_overlay_fullcase.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_formula_overlay_fullcase.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_fullcase.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.379; evaluate_sec=0.227; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_fullcase.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_fullcase.evaluate.py.log,ex267_r9_q54_formula_overlay_fullcase,,divider_selected_top_bit_formula,q5/q4 direct formulas plus full/parallel attributes on remaining current cases,combine direct top predicates with existing local BDD decode hints,abc_g_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_formula_overlay_fullcase,1,OK,331,12,3972,4080,2651,,,,,2026-06-14 19:48:37 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_fullcase.yosys.log,,,,,,,108,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_lowbase_hybrid_top2_old_current,ex267|unsigned_low6_high6_divide_with_dbz_saturation|prior_low-area_cofactor_wordmux_base_with_q5/q4_replaced_by_direct_quotient_bit_formulas|combine_low-area_cofactor_sharing_with_the_r9_winning_two-top-bit_predicate_overlay|abc_g_aig|official_evaluate_py|frontend_only,,,4080,331,12,3972,108,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_lowbase_hybrid_top2_old_current.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_lowbase_hybrid_top2_old_current.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_lowbase_hybrid_top2_old_current.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.376; evaluate_sec=0.232; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_lowbase_hybrid_top2_old_current.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_lowbase_hybrid_top2_old_current.evaluate.py.log,ex267_r9_q54_lowbase_hybrid_top2_old_current,,divider_lowarea_base_top_bit_overlay,prior low-area cofactor wordmux base with q5/q4 replaced by direct quotient bit formulas,combine low-area cofactor sharing with the r9 winning two-top-bit predicate overlay,abc_g_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_lowbase_hybrid_top2_old_current,1,OK,331,12,3972,4080,2651,,,,,2026-06-14 19:49:19 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_lowbase_hybrid_top2_old_current.yosys.log,,,,,,,108,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_abc_and,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_and|official_evaluate_py|frontend_only,,,4080,334,12,4008,72,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_formula_overlay_abc_and.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_formula_overlay_abc_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.376; evaluate_sec=0.219; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.evaluate.py.log,ex267_r9_q54_formula_overlay_abc_and,,divider_selected_top_bit_formula,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,reuse current lower quotient word and share simple top-bit predicates,abc_g_and,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_formula_overlay_abc_and,1,OK,334,12,4008,4080,2651,,,,,2026-06-14 19:49:27 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.yosys.log,,,,,,,72,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_formula_overlay_d8,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_aig_d8|official_evaluate_py|frontend_only,,,4080,331,12,3972,108,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_formula_overlay_d8.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_formula_overlay_d8.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_d8.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.407; evaluate_sec=0.198; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_d8.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_d8.evaluate.py.log,ex267_r9_q54_formula_overlay_d8,,divider_selected_top_bit_formula,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,reuse current lower quotient word and share simple top-bit predicates,abc_g_aig_d8,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_formula_overlay_d8,1,OK,331,12,3972,4080,2651,,,,,2026-06-14 19:49:27 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_d8.yosys.log,,,,,,,108,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_range_overlay_abc_and,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|abc_g_and|official_evaluate_py|frontend_only,,,4080,337,12,4044,36,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_range_overlay_abc_and.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_range_overlay_abc_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_abc_and.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.323; evaluate_sec=0.159; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_abc_and.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_abc_and.evaluate.py.log,ex267_r9_q54_range_overlay_abc_and,,divider_quotient_range_predicates,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,abc_g_and,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_range_overlay_abc_and,1,OK,337,12,4044,4080,2651,,,,,2026-06-14 19:49:28 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_abc_and.yosys.log,,,,,,,36,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_range_overlay_d8,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|abc_g_aig_d8|official_evaluate_py|frontend_only,,,4080,338,12,4056,24,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_range_overlay_d8.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_range_overlay_d8.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_d8.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.315; evaluate_sec=0.151; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_d8.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_d8.evaluate.py.log,ex267_r9_q54_range_overlay_d8,,divider_quotient_range_predicates,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,abc_g_aig_d8,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_range_overlay_d8,1,OK,338,12,4056,4080,2651,,,,,2026-06-14 19:49:29 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_d8.yosys.log,,,,,,,24,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
integer-r9,integer,ex267,ex267_r9_q54_range_overlay_optfull,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_shared_a>=b*M_range_predicates|share_b*16/b*32/b*48_compare_descriptors_for_the_winning_top_two_quotient_bits|optfull_aig|official_evaluate_py|frontend_only,,,4080,336,12,4032,48,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_range_overlay_optfull.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_range_overlay_optfull.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_optfull.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/best_improvements.csv,synth_sec=0.398; evaluate_sec=0.169; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_optfull.ys,,,,,,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_optfull.evaluate.py.log,ex267_r9_q54_range_overlay_optfull,,divider_quotient_range_predicates,current hybrid wordmux with q5/q4 replaced by shared a>=b*M range predicates,share b*16/b*32/b*48 compare descriptors for the winning top two quotient bits,optfull_aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/official_eval/ex267_r9_q54_range_overlay_optfull,1,OK,336,12,4032,4080,2651,,,,,2026-06-14 19:49:29 +0800,,,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_range_overlay_optfull.yosys.log,,,,,,,48,,1,,ex204_ex299_frontend_breakthrough_20260614_1051,unsigned low6 high6 divide with dbz saturation
